Text,Stemming,True Label,Predicted Label,Correct
@reaareaa__ Makin yakin Danantara bakalan sukses setelah didukung sama Presiden Prabowo,danantara sukses dukung presiden prabowo,1,1,True
@FrediRandi4 Melihat Danantara disupport global pasti Presiden Prabowo makin yakin visi Indonesia maju bakal terwujud,danantara disupport global presiden prabowo visi indonesia maju wujud,1,1,True
Danantara didirikan untuk mengoptimalkan pengelolaan aset negara secara profesional dan transparan. Dengan begitu Danantara ke depan pertumbuhan ekonomi Indonesia tidak hanya bertumpu pada Anggaran Pendapatan dan Belanja Negara (APBN).,danantara diri optimal kelola aset negara profesional transparan danantara tumbuh ekonomi indonesia tumpu anggar dapat belanja negara apbn,1,1,True
Melalui Danantara Indonesia mengkonsolidasikan kekuatan ekonominya untuk menghadapi tantangan global dengan pengelolaan aset yang lebih terintegrasi. https://t.co/acrLN2MuTp,danantara indonesia konsolidasi kuat ekonomi hadap tantang global kelola aset integrasi,1,1,True
@reaareaa__ Dukungannya Presiden Prabowo ke Danantara bikin optimis banget semoga sukses terus dan makin maju,dukung presiden prabowo danantara bikin optimis banget moga sukses maju,1,1,True
isu-isu udah mulai tertutup dan mereda. sebagai pengingat ini list isu yang masih harus dikawal dan diadvokasi: 1. Evaluasi MBG 2. Efisiensi 3. Tukin Dosen dan Tendik 4. Revisi UU Minerba 5. Danantara 6. Pertamina yok semangat!,isuisu udah tutup reda ingat list isu kawal advokasi 1 evaluasi mbg 2 efisiensi 3 tukin dosen tendik 4 revisi uu minerba 5 danantara 6 pertamina yok semangat,0,0,True
Dengan Danantara ekonomi Indonesia akan berkembang pesat dan berdaya saing global! #EkonomiTangguh #Danantara https://t.co/AGoOHlRB8a,danantara ekonomi indonesia kembang pesat daya saing global ekonomitangguh danantara,1,1,True
Presiden RI Prabowo Subianto menyatakan sejumlah kebijakan strategis pemerintah yang baru diluncurkan mulai dari Badan Pengelola Investasi Danantara hingga Bank Emas merupakan ikhtiar menuju kemandirian ekonomi. https://t.co/Gutu2YqGV0,presiden ri prabowo subianto bijak strategis perintah luncur badan kelola investasi danantara bank emas ikhtiar mandiri ekonomi,1,1,True
@DoankWarto Makin hari naikn tidak beres saja pengelolaan uang negara dana APBN diambil buat Danantara yg pengurusnya ada yg terlibat korupsi dan mantan koruptor rakyat cuma bisa istigfar kpd Allah SWT agar pemerintah peduli dengan kesusahan meraka,naikn beres kelola uang negara dana apbn ambil danantara yg urus yg libat korupsi mantan koruptor rakyat istigfar kpd allah swt perintah peduli susah raka,0,0,True
@dheppylovelly ransparansi di investasi Danantara penting banget. Yuk kita semua dorong buat yang terbaik! ,ransparansi investasi danantara banget yuk dorong baik,1,1,True
@AiraNtieReal sya dan teman2 sdh bisa tebak. Berusaha transparan di awal-awal.(krn tuntutan masif). Skrng kami menunggu manipulasi data. Sya ingin liat laporan laporan danantara bakalan dibuat secantik apa.hahaha Sya harap zero korupsi dsni. Gk terima alasan kan baru kan ini kan itu.,sya teman2 sdh tebak usaha transparan awalawalkrn tuntut masif skrng tunggu manipulasi data sya liat lapor lapor danantara cantik apahahaha sya harap zero korupsi dsni gk terima alas,0,0,True
@reaareaa__ Presiden Prabowo paham pentingnya teknologi makanya support Danantara sepenuh hati,presiden prabowo paham teknologi support danantara sepenuh hati,1,1,True
Australian dukung penuh keanggotaan Danantara Indonesia di International Forum of Sovereign Funds (ISFWF). #BPIDanantara Danantara Mendunia Danantara Untuk Indonesia Indonesia Maju https://t.co/ElXg30dOAe,australian dukung penuh anggota danantara indonesia international forum of sovereign funds isfwf bpidanantara danantara dunia danantara indonesia indonesia maju,1,1,True
@ujgSigarantang @ldaWijayanti @intinyadeh Bisa jadi nanti Danantara kalau misal rugi datanya bakal dimainin biar rakyat kira hasilnya positif,danantara rugi data dimainin biar rakyat hasil positif,0,0,True
mantap! Semoga Danantara jadi solusi ekonomi kita https://t.co/fGro7aIotB,mantap moga danantara solusi ekonomi,1,1,True
Danantara ini selain ngurus investasi juga membantu membuka lapangan pekerjaan baru dan meningkatkan peluang ekspor semoga bener-bener bisa naikin perekonomian Indonesia https://t.co/SmkMT0oh1g,danantara ngurus investasi bantu buka lapang kerja tingkat peluang ekspor moga benerbener naikin ekonomi indonesia,1,1,True
@dheppylovelly Dengan support publik Danantara bakal makin bersinar di dunia investasi,support publik danantara sinar dunia investasi,1,1,True
@Saham_fess Danantara mau ngeswing BBRI kali dicekek dulu biar dapet harga bawah,danantara ngeswing bbri kali cekek biar dapet harga,0,0,True
"SORRY YEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNIï¸ Msh banyak salah seperti pendirian Danantaraï¸ Acap berkata kasar &amp; mengucapkan Ndasmu Teriring salam dan kehangatan yg dpt memenuhi raga spt Makan Bergizi Gratis Oke Gas menuju kemenangan,sorry yeee maaf transparan buat ruu tni msh salah diri danantara acap kasar ndasmu iring salam hangat yg dpt penuh raga spt makan gizi gratis oke gas menang,0,0,True"
Berita korup dinaikin trs biar danantara dilupain org yhhh??,berita korup dinaikin trs biar danantara dilupain org yhhh,0,0,True
@JedTeguh03 Salut sama Presiden Prabowo yang nggak setengah-setengah dalam dukung Danantara,salut presiden prabowo nggak setengahsetengah dukung danantara,1,1,True
@FrediRandi4 Udah bener langkah Presiden Prabowo usung Joint Fund Danantara bareng global Rp 67 5 Triliun bukan angka kecil tapi nilai besar,udah bener langkah presiden prabowo usung joint fund danantara bareng global rp 67 5 triliun angka nilai,1,1,True
Badan Pengelola Investasi Daya Anagata Nusantara (Danantara) diperkirakan mampu menghasilkan dividen sebesar 10 miliar dollar AS atau sekitar Rp162 94 triliun per tahun. ~TA #Danantara #Kadin #Dividen https://t.co/SdFBscEqMc,badan kelola investasi daya anagata nusantara danantara hasil dividen 10 miliar dollar as rp162 94 triliun ta danantara kadin dividen,1,1,True
@Mdy_Asmara1701 Gamau wlee. Ga usah ngerampok ya kelen ga ckup danantara?,gamau wlee ga ngerampok ya kelen ga ckup danantara,0,0,True
@FrediRandi4 Harapan buat masa depan Indonesia makin nyata semenjak Presiden Prabowo dorong Joint Fund Danantara,harap indonesia nyata semenjak presiden prabowo dorong joint fund danantara,1,1,True
@NOTASLIMBOY Bentar lagi pake Kuadraliun bukan Triliun Bersiap Danantara Emang negeri kita kaya ga selesai selesai dikorupsi,bentar pake kuadraliun triliun danantara emang negeri kaya ga selesai selesai korupsi,0,0,True
@GenZNusantara Perburuan investasi BPI Danantara buka peluang baru bagi bangsa,buru investasi bpi danantara buka peluang bangsa,1,1,True
@dheppylovelly Bangga lihat transparansi Danantara semoga investasi makin berkualitas!,bangga lihat transparansi danantara moga investasi kualitas,1,1,True
@cleodeniel @semesta_han Duit yg biasa muter kesitu.. skrg kemana? Inget duit tidak dicetak tiap hari dan jumlahnya terbatas. Masyarakat pada ga ada duit? Duitnya kemana? Selain judol.. ya karena memang ga muter trus ada dimana? danantara.. total 300T. Lainnya? Who knows,duit yg muter kesitu skrg mana inget duit cetak batas masyarakat ga duit duit mana judol ya ga muter trus mana danantara total 300t who knows,0,0,True
@GenZNusantara BPI Danantara ga cuma bawa nilai ekonomi tapi juga cintai lingkungan kita,bpi danantara ga bawa nilai ekonomi cinta lingkung,1,1,True
@miegowrenk @Jiliaryuu @mizanhaha17 @sirubahgurun @suprax_123r @preman_kalem @zakiberkata 2015 kenapa bisa terlihat dengan kriteria yang berbeda dari sekarang? Cobalah banyak literasi kritis kenapa dulu bisa sekarang tidak bisa kenapa banyak kebijakan yang aneh2 dan semua diam karena kurangnya literasi danantara pertamax blrnding,2015 kriteria beda coba literasi kritis bijak aneh2 diam kurang literasi danantara pertamax blrnding,0,0,True
Danantara Mendukung Perekonomian Indonesia #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/dnouEZ93dR,danantara dukung ekonomi indonesia fakta cekfakta bpidanantara ekonomilndonesia terusterang,1,1,True
@reaareaa__ Makin keren Danantara didukung sama Presiden Prabowo bukti pemimpin pro kemajuan,keren danantara dukung presiden prabowo bukti pimpin pro maju,1,1,True
Danantara Bakal jadi Pilar Baru Ekonomi Nasional https://t.co/1lYOyxrOUm,danantara pilar ekonomi nasional,1,1,True
@reaareaa__ Punya Presiden kaya Prabowo yang peduli Danantara Indonesia bakal makin maju,presiden kaya prabowo peduli danantara indonesia maju,1,1,True
Danantara Akan Berperan Dalam Optimalisasi ASet BUMN Serta Melakukan Investasi di Berbagai Sektor Yang Memiliki Dampak Positif. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/ILPEt92H0V,danantara peran optimalisasi aset bumn investasi sektor milik dampak positif bpidanantara pembangunannasional sektorstrategis,1,1,True
@arvin_aryu @re_search30 @txtdrimedia Katanya Danantara nggak bisa diaudit? Gelap dong itu,danantara nggak audit gelap,0,0,True
@CNNIndonesia Masyarakat tidak negatip soal danantara sepanjang memang orang2nya itu kompeten dan bagus track recordnya. Yg jadi masalah adalah diangkatnya orang2 yg pernah punya lembaran hitam soal korupsi dan yg menciderai nurani rakyat. Jadi jgn terpedaya oleh pelintiran ternak2 mulyono.,masyarakat negatip danantara orang2nya kompeten bagus track recordnya yg angkat orang2 yg lembar hitam korupsi yg menciderai nurani rakyat jgn daya pelintir ternak2 mulyono,0,0,True
@ecommurz kok aku ngerasa kasus2 pada dibuka serentak buat nutupin danantara ya,ngerasa kasus2 buka serentak nutupin danantara ya,0,0,True
DANANTARA DANA SEMENTARA SEBELON DIKORUPSI,danantara dana belon korupsi,0,0,True
@JedTeguh03 Salut buat Presiden Prabowo yang selalu notice karya anak bangsa kaya Danantara,salut presiden prabowo notice karya anak bangsa kaya danantara,1,1,True
Selevel FH jadi bajer danantara dan bunted. Kenyang bego asli...,level fh bajer danantara bunted kenyang bego asli,0,0,True
@StefanAntonio__ Didalam danantara terselip ide yang dulu disebut family office paham ya apa itu family office ,dalam danantara selip ide family office paham ya family office,0,0,True
@GenZNusantara Dari transisi energi ke pertumbuhan ekonomi semua bisa melalui BPI Danantara,transisi energi tumbuh ekonomi bpi danantara,1,1,True
@GenZNusantara BPI Danantara kunci transisi energi dan industrialisasi positif nih bakal sukses,bpi danantara kunci transisi energi industrialisasi positif nih sukses,1,1,True
@reaareaa__ Gak banyak yang bisa sekonsisten Presiden Prabowo dukung Danantara,gak konsisten presiden prabowo dukung danantara,1,1,True
Indonesia butuh terobosan? Danantara adalah jawabannya untuk masa depan ekonomi yang lebih kuat! #EkonomiMaju #Danantara https://t.co/D2CG2eEF0L,indonesia butuh terobos danantara jawab ekonomi kuat ekonomimaju danantara,1,1,True
@reaareaa__ Presiden Prabowo bareng Danantara siap buat gebrakan baru,presiden prabowo bareng danantara gebrak,1,1,True
@Bintanginnn @cuanhunter5 @SacredUse @YuvEbig benci asing tapi libatin ray dalio sama tony blair di danantara gimana ceritanya ,benci asing libatin ray dalio tony blair danantara gimana cerita,0,0,True
@JedTeguh03 Support dari Presiden Prabowo buat Danantara bener-bener bikin semangat makin membara,support presiden prabowo danantara benerbener bikin semangat bara,1,1,True
@tham878 Indonesia tidak kekurangan orng pintar tp kenyataannya dewan penasehat Danantara terdiri dr orng asing hny 1 WNI dn fakta yv lebih parah lg 1 de dewan penasehat itu ada manta. Napi di megaranya dngn di Indonesia di pakai jd dewan penasehat,indonesia kurang orng pintar tp nyata dewan nasehat danantara dr orng asing hny 1 wni dn fakta yv parah lg 1 de dewan nasehat manta napi megaranya dngn indonesia pakai jd dewan nasehat,0,0,True
Danantara hadir sebagai solusi inovatif dalam pengelolaan aset negara yang lebih transparan efisien dan berdampak nyata bagi pembangunan nasional. Saatnya Indonesia melangkah maju dengan manajemen investasi berkelanjutan! #DanantaraIndonesia #SovereignFund #IndonesiaEmas2045 https://t.co/cvRABXqaiQ,danantara hadir solusi inovatif kelola aset negara transparan efisien dampak nyata bangun nasional indonesia lang maju manajemen investasi lanjut danantaraindonesia sovereignfund indonesiaemas2045,1,1,True
Pembentukan #Danantara sebagai pusat pengelola investasi bangsa https://t.co/vCbcfdAENQ,bentuk danantara pusat kelola investasi bangsa,1,1,True
Justru malah jd bagian Danantara .. ga bikin bonafide malah jd beban/liability,jd danantara ga bikin bonafide jd bebanliability,0,0,True
@KukuLumping @gori_191 @MikaelDewabrata @gori_191 @MikaelDewabrata Indonesia dianggap tidak sehat karena kebijakan ekonomi seperti pemotongan anggaran pendidikan dan kesehatan untuk dana Danantara serta UU militer baru (20 Maret 2025) yang memperluas peran militer di pemerintahan picu protes soal demokrasi. Isu HAM,indonesia anggap sehat bijak ekonomi potong anggar didik sehat dana danantara uu militer 20 maret 2025 luas peran militer perintah picu protes demokrasi isu ham,0,0,True
@reaareaa__ Keren banget Presiden Prabowo bener-bener dorong Danantara ke depan,keren banget presiden prabowo benerbener dorong danantara,1,1,True
1. Harga batubara bakal terus turun 2. Beberapa petinggi danantara memiliki rekam jejak di bisnis batubara Jadi tidak perlu dibahas panjang kali lebar bahwa proyek DME jelas kemana arahnya https://t.co/l1eXcK7Jcv,1 harga batubara turun 2 petinggi danantara milik rekam jejak bisnis batubara bahas kali lebar proyek dme mana arah,0,0,True
@JedTeguh03 Langkah Presiden Prabowo dukung Danantara jadi penyemangat buat banyak orang,langkah presiden prabowo dukung danantara semangat orang,1,1,True
@KangManto123 Utang mereka disuruh oleh rezim Jokowi utk membiayai proyek┬▓ Jokowi (antara lain jalan tol). Ketika jatuh tempo pasti tidak bisa bayar. Dulu pakai modus PMN atas beban APBN. Skrng Danantara yg harus tambah modal utk melunasi utang itu. Duit tambahan modal Danantara lenyap.,utang suruh rezim jokowi utk biaya proyek jokowi jalan tol jatuh tempo bayar pakai modus pmn beban apbn skrng danantara yg modal utk lunas utang duit tambah modal danantara lenyap,0,0,True
@GenZNusantara BPI Danantara berkomitmen untuk transformasi sektor untuk ekonomi berkelanjutan,bpi danantara komitmen transformasi sektor ekonomi lanjut,1,1,True
@reaareaa__ Aksi Presiden Prabowo dukung Danantara jadi motivasi buat generasi penerus,aksi presiden prabowo dukung danantara motivasi generasi terus,1,1,True
@GenZNusantara Optimisme pasar terlihat ketika IHSG menguat. Kepastian di Danantara dan hasil positif dari RUPST Himbara jadi faktor,optimisme pasar ihsg kuat pasti danantara hasil positif rupst himbara faktor,1,1,True
@FrediRandi4 Dengan Joint Fund segede Rp 67 5 T Danantara barengan Presiden Prabowo makin siap bersaing global mantap pol,joint fund gede rp 67 5 t danantara bareng presiden prabowo saing global mantap pol,1,1,True
ehhh danantara danatara itu tu beneran gk bgsss ya ke bank???? baru nabung bjirr di mandiriiiiiii bingunf mau lanjutin apaa enggaa di situ argghh baru bisa ditarik 2thn lg pula,ehhh danantara danatara tu beneran gk bgsss ya bank nabung bjirr mandiriiiiiii bingunf lanjutin apaa enggaa situ argghh tarik 2thn lg,0,0,True
@reaareaa__ Sikap Presiden Prabowo dukung Danantara bikin optimis sama masa depan anak bangsa,sikap presiden prabowo dukung danantara bikin optimis anak bangsa,1,1,True
@JedTeguh03 Gak salah Presiden Prabowo support Danantara potensinya luar biasa,gak salah presiden prabowo support danantara potensi,1,1,True
@reaareaa__ Beruntung banget Danantara punya Presiden Prabowo yang selalu support penuh,untung banget danantara presiden prabowo support penuh,1,1,True
@G0LIATH87 termasuk danantara kabeh asing,danantara kabeh asing,0,0,True
@m_mirah Mana ada di dunia ini spt ET jd Menteri BUMN Merangkap boss PSSI yg ke duanya itu sarat penguasa mafia tetap dipercaya tuk sbg boss Danantara https://t.co/OlCDwxyACa,dunia spt et jd menteri bumn rangkap boss pssi yg dua sarat kuasa mafia percaya tuk sbg boss danantara,0,0,True
@DrEvaChaniago @yaniarsim Yang penting danantara berjalan,danantara jalan,1,1,True
@reaareaa__ Bener-bener keren Presiden Prabowo percaya sama potensi Danantara jadi makin semangat dukung,benerbener keren presiden prabowo percaya potensi danantara semangat dukung,1,1,True
Guys hear me out! Prabowo itu terobsesi dgn angka 8 Mulai dari codename nya di militer dulu Pandu 08 Sampai hrs bgt jd presiden ke-8 Sampai tim mawar cybernya yg bernama Dekade-08 Sampai program kerja Asta Cita 08 (gada Danantara) Pertumbuhan ekonomi pun harus 8% Gila bukan?? https://t.co/hgRSmc1IDK,guys hear me out prabowo obsesi dgn angka 8 codename nya militer pandu 08 hrs bgt jd presiden ke8 tim mawar cybernya yg nama dekade08 program kerja asta cita 08 gada danantara tumbuh ekonomi 8 gila,0,0,True
@arwidodo Dulu saat kampanye Jokowi tidak ngomong soal IKN ternyata sama sj dg PS saat kampanye tidak ngomong soal Danantara. Tapi setelah menjabat mrk lupa pada janji kampanye dan sibuk melaksanakan program2 yg tidak sesuai dg janji awalnya,kampanye jokowi ngomong ikn sj dg ps kampanye ngomong danantara jabat mrk lupa janji kampanye sibuk laksana program2 yg sesuai dg janji,0,0,True
Ketua Komisi VI DPR RI menyambut positif dibentuknya Danantara https://t.co/2B9qXKrMBr,ketua komisi vi dpr ri sambut positif bentuk danantara,1,1,True
Danantara mengoptimalkan pengelolaan aset negara untuk mempercepat pertumbuhan ekonomi #DukungDanantara https://t.co/TuxIFmpp9S,danantara optimal kelola aset negara cepat tumbuh ekonomi dukungdanantara,1,1,True
@thalissuffering lalu bikin danantara dan advisernya asing semua. lalu dibikinin buku soal kebobrokannya. nikmat mana lagi yang kau dustakan? ,bikin danantara advisernya asing dibikinin buku bobrok nikmat kau dusta,0,0,True
Danantara merupakan Badan Pengelola Investasi yang mengonsolidasikan dan mengelola aset strategis negara https://t.co/Q56eNAB3gy,danantara badan kelola investasi konsolidasi kelola aset strategis negara,1,1,True
@GenZNusantara Momentum bullish IHSG tandem sama berita baik dari RUPST Himbara dan manajemen Danantara bikin kepercayaan anda teguh,momentum bullish ihsg tandem berita rupst himbara manajemen danantara bikin percaya teguh,1,1,True
jalan Baru ini benerÂ² inspiratif ikut bangga sama Danantara https://t.co/Ohhw2C3elw,jalan bener inspiratif bangga danantara,1,1,True
@reaareaa__ Kalau Presiden Prabowo aja dukung Danantara kita harus makin percaya sama karya negeri sendiri,presiden prabowo aja dukung danantara percaya karya negeri,1,1,True
@tekarok007 Daripada Wowo yang masukin ASENG EKS KORUPTOR ke DANANTARA. tempo cmn sekelas media massa .lha danantara pegang duit negara tp isinya eks koruptor. Impor koruptor dlm pengurusan danantara dlh slh stu kebodohan wowo kwwkw. Ayo zer bantah tweet gw ini kl lu cerdas,wowo masukin aseng eks koruptor danantara tempo cmn kelas media massa lha danantara pegang duit negara tp isi eks koruptor impor koruptor dlm urus danantara dlh slh stu bodoh wowo kwwkw ayo zer bantah tweet gw kl lu cerdas,0,0,True
@AgungLa03498428 Danantara untuk ekonomi menjadi lebih baik,danantara ekonomi,1,1,True
Ya gmn ya danantara isinya ya ordal2 an aja gt,ya gmn ya danantara isi ya ordal2 an aja gt,0,0,True
@dheppylovelly Ini momen kita! Ayo bareng-bareng dukung investasi Danantara yang transparan dan berintegritas,momen ayo barengbareng dukung investasi danantara transparan integritas,1,1,True
@dheppylovelly Demi masa depan yang lebih baik dukung investasi dengan transparansi di Danantara,dukung investasi transparansi danantara,1,1,True
@GenZNusantara IHSG solid bawa semangat positif. Kejelasan Danantara dan RUPST Himbara jadi inspirasi besar,ihsg solid bawa semangat positif jelas danantara rupst himbara inspirasi,1,1,True
Danantara optimalkan sumber daya nasional secara efisien dan produktif #Fakta #BPIDanantara #EkonomiKuat #TerusTerang https://t.co/v6L63u4UsP,danantara optimal sumber daya nasional efisien produktif fakta bpidanantara ekonomikuat terusterang,1,1,True
@JedTeguh03 Bersyukur punya Presiden Prabowo yang bangga dan dukung penuh Danantara,syukur presiden prabowo bangga dukung penuh danantara,1,1,True
Danantara berperan penting dalam mendorong UMKM naik kelas memperkuat ekosistem digital dan mempercepat pertumbuhan ekonomi nasional. #Fakta #BPIDanantara #EkonomiKuat #TerusTerang https://t.co/nOuLCUVlWe,danantara peran dorong umkm kelas kuat ekosistem digital cepat tumbuh ekonomi nasional fakta bpidanantara ekonomikuat terusterang,1,1,True
Danantara pastikan nilai manfaat aset negara terus meningkat. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/NsCBbuAoTc,danantara pasti nilai manfaat aset negara tingkat bpidanantara pembangunannasional sektorstrategis,1,1,True
@NenkMonica Kayaknya begitu kenapa baru muncul setelah penguasa sebelumnya di ganti Danantara penuh kontroversi buat meredam tinggal munculkan kasus baru sebab di negri tanpa pengharapan kasusnya banyak tinggal pilih mana yang mau di jadikan kasus viral buat nutup berita viral yang ada,kayak muncul kuasa ganti danantara penuh kontroversi redam tinggal muncul negri harap kasus tinggal pilih jadi viral nutup berita viral,0,0,True
Habis isu danantara ini sales2 bank bumn ketar ketir ga ya bujuk orang supaya mau jd nasabah,habis isu danantara sales2 bank bumn ketar tir ga ya bujuk orang jd nasabah,0,0,True
 NEGARA MEMANGGIL Putra - Putri Terbaik Yang Memiliki INTEGRITAS Tinggi .. - KOMPETENSI CERDAS dan JUJUR Dibalik Tarik Menarik di DANANTARA Pertanyaannya : Apakah KORUPSI Jadi Akar Masalahnya ...? INDONESIA RAYA MERDEKA. ðŸ‡®ðŸ‡© https://t.co/BtzFZLivCA,negara panggil putra putri baik milik integritas kompetensi cerdas jujur balik tarik tarik danantara tanya korupsi akar indonesia raya merdeka,0,0,True
@faizalassegaf Dengan korupsi 200T/tahun Danantara 7.5 tahun juga ambruk.... habis sampe ampasnya.,korupsi 200ttahun danantara 75 ambruk habis sampe ampas,0,0,True
Danantara membentuk ulang tata kelola investasi nasional: lebih transparan terintegrasi dan berbasis teknologi. Inilah kunci percepatan pembangunan! #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/VhAXaFsLoE,danantara bentuk ulang tata kelola investasi nasional transparan integrasi bas teknologi kunci cepat bangun bpidanantara pembangunannasional sektorstrategis,1,1,True
efek danantara + korupsi pertamina saham plat merah beneran pada merah,efek danantara korupsi pertamina saham plat merah beneran merah,0,0,True
@yudhakhel Covid varian Danantara + oplosan pertamax bang,covid varian danantara oplos pertamax bang,0,0,True
hampir seribu anjing bisa dipake buat modal danantara syitt. cabutin giginya satu per satu pake tang aja ini orang,ribu anjing dipake modal danantara syitt cabutin gigi pake tang aja orang,0,0,True
@ldaWijayanti @intinyadeh mau heran tpi emng udh kebaca dri awal orng polos jga hrusny ngeri danantara cma projek korup lainnya,heran tpi emng udh baca dri orng polos jga hrusny ngeri danantara cma projek korup,0,0,True
@JedTeguh03 Salut sama Presiden Prabowo yang ngasih support ke Danantara setulus hati,salut presiden prabowo ngasih support danantara tulus hati,1,1,True
Kepedulian netizen atas Danantara ini adalah manusia yg menjabat bentukan holding. Seperti ordal orang2an partai ortip (orang titipan) hingga orang2an sawah yg akan mempengaruhi kinerja. Bhkn manusia ini tidak ada skil hanya window dressing saja. Manusia2 tsb tentu punya misi https://t.co/5iYSrVXunn,peduli netizen danantara manusia yg jabat bentuk holding ordal orang2an partai ortip orang titip orang2an sawah yg pengaruh kerja bhkn manusia skil window dressing manusia2 tsb misi,0,0,True
@adysufardyrifai @satriohendri Efisiensi jika dialokasikan ke makan bergizi yg gak ada gizinya. Sama saja bohong. Terlebih sisanya buat modal Danantara yg mendapat respon buruk dari pasar lebih bodoh lagi. Terserah mau efisiensi apapun asal buat sektor lebih penting. Seperti pembangunan sekolah dan faskes,efisiensi alokasi makan gizi yg gak gizi bohong sisa modal danantara yg respon buruk pasar bodoh serah efisiensi apa sektor bangun sekolah faskes,0,0,True
@JedTeguh03 Dukungan Presiden Prabowo ke Danantara bikin prospeknya makin cerah keren nih,dukung presiden prabowo danantara bikin prospek cerah keren nih,1,1,True
"NEPOTISME ALA DANANTARA : KELUARGA KOALISI &amp; KAPITAL Kalo dulu nepotisme cuma soal anak &amp; menantu sekarang udah naik level: holding kekuasaan.danantara ini bagaikan startup keluarga cuma bedanya yang dikelola BUMN bukan bisnis kecil-kecilan. #IndonesiaGelap #IndonesiaGelap2025 https://t.co/lLGpQuNOEt,nepotisme ala danantara keluarga koalisi kapital kalo nepotisme anak menantu udah level holding kekuasaandanantara startup keluarga beda kelola bumn bisnis kecilkecilan indonesiagelap indonesiagelap2025,0,0,True"
 Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si -_-,ga sabar nunggu berita korupsi danantara ye masyarakat yg power cmn kayak jd tonton berita jabat si,0,0,True
@DS_yantie Danantara sarang penyamun. Yg waras pasti mundur Yg mental maling pasti bertahan. Next yg digandeng khusus maling,danantara sarang samun yg waras mundur yg mental maling tahan next yg gandeng khusus maling,0,0,True
Kawal : - Danantara - Pertamina Gelapnya sudah ga ketolong,kawal danantara pertamina gelap ga tolong,0,0,True
Luar biasa! Telkom Indonesia dukung Danantara dengan AI sudah miliki bigbox AI untuk pelanggan #telkomindonesia #bigbox #ai #danantara #artificialintelligence #tepatsolutifindonesia #bumn #elevatingyourfuture @kemenBUMN @telkomindonesia https://t.co/s523UDczHo,telkom indonesia dukung danantara ai milik bigbox ai langgan telkomindonesia bigbox ai danantara artificialintelligence tepatsolutifindonesia bumn elevatingyourfuture,1,1,True
@kerjadarirumahq @profesor_saham @kerjadarirumahq @profesor_saham Haha lucu sih bayangin tim Danantara cuma bisa ngang ngong pas diskusi sama Ray Dalio! Tapi jujur nggak ada bukti jelas Dalio mundur karena timnya nggak kompeten. Bisa aja karena masalah tata kelola atau prioritas pribadi soalnya dia dan,haha lucu sih bayangin tim danantara ngang ngong pas diskusi ray dalio jujur nggak bukti dalio mundur tim nggak kompeten aja tata kelola prioritas pribadi,0,0,True
@GenZNusantara IHSG makin solid berkat dorongan dari Danantara dan RUPST Himbara! Investor makin percaya peluang terbuka,ihsg solid berkat dorong danantara rupst himbara investor percaya peluang buka,1,1,True
Kalo u cewek. Danantara itu ibu mertua u. Negara itu suami u. Jadi 80% penghasilan suami u dititipin ke ibu mertua dikelola sama beliau. Dengan keadaan suami u 11 bersaudara. Hehe.,kalo u cewek danantara mertua u negara suami u 80 hasil suami u dititipin mertua kelola beliau suami u 11 saudara hehe,0,0,True
@reaareaa__ Gue makin yakin startup lokal bisa bersaing setelah Presiden Prabowo support Danantara,gue startup lokal saing presiden prabowo support danantara,1,1,True
Edan wasallam danantara,edan wasallam danantara,0,0,True
good job BPI Danantara! Pasti bawa efek positif buat Indonesia https://t.co/lNa6bPwn0B,good job bpi danantara bawa efek positif indonesia,1,1,True
Ihsg dalam sebulan valuasi musnah 1000T dan saham dari holding danantara yang memiliki nilai total 15 % di ihsg terjun bebas menanti coment para buzzers rp yang cerdas penuh pesona .,ihsg bulan valuasi musnah 1000t saham holding danantara milik nilai total 15 ihsg terjun bebas coment buzzers rp cerdas penuh pesona,0,0,True
Danantara memperkuat ketahanan ekonomi nasional #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/hIUsyY9Syl,danantara kuat tahan ekonomi nasional fakta cekfakta bpidanantara ekonomilndonesia terusterang,1,1,True
Mungkin maksud antek asing itu orang-orang di danantara ,maksud antek asing orangorang danantara,0,0,True
Tipu Tipu danantara,tipu tipu danantara,0,0,True
@GenZNusantara Ketika IHSG menguat investor makin percaya aja. Ini semua berkat kejelasan Danantara dan hasil RUPST Himbara yang positif lho,ihsg kuat investor percaya aja berkat jelas danantara hasil rupst himbara positif lho,1,1,True
Tata kelola investasi nasional kini lebih kokoh! Danantara jadi penggerak baru dalam pembangunan berbasis efisiensi dan inovasi. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/5JTZlHnpo7,tata kelola investasi nasional kokoh danantara gerak bangun bas efisiensi inovasi bpidanantara pembangunannasional sektorstrategis,1,1,True
