Text,Stemming,True Label,Predicted Label,Correct
gimana kalo ternyata danantara ini dibuat untuk jadi sumber cuci uang lewat situs judi nama situsnya danantara777. depo ke rek bca a/n nadia ayu safitri,gimana kalo danantara sumber cuci uang situs judi nama situs danantara777 depo rek bca an nadia ayu safitri,0,0,True
@BudiBukanIntel Ketakutan gue nanti kalo Danantara ada invest di instrumen yang dikendalikan US ketika invest udah masuk US langsung ambil untung nilai invest bakal ancur dalam waktu 3-6bulan.,takut gue kalo danantara invest instrumen kendali us invest udah masuk us langsung ambil untung nilai invest ancur 36bulan,0,0,True
@bankmandiri Ayo tarik semua saldo kalian sebelum dipake Buat Danantara,ayo tarik saldo dipake danantara,0,0,True
@anggaandinata jangan percaya paling dananya dibuat nambah danantara wkwkwkw,percaya dana nambah danantara wkwkwkw,0,0,True
@GenZNusantara IHSG bergerak naik investor melonjak suka. Berkat kejelasan dari Danantara dan hasil positif RUPST Himbara,ihsg gerak investor lonjak suka berkat jelas danantara hasil positif rupst himbara,1,1,True
wuih Danantara dan Jalan Baru emg keren banget proyeknya! Salut https://t.co/8I1T3zjhKp,wuih danantara jalan emg keren banget proyek salut,1,1,True
@tanyarlfes Lu gak tau aja orang yang handle Danantara ada yang alumni koruptor gede ,lu gak tau aja orang handle danantara alumni koruptor gede,0,0,True
@reaareaa__ Presiden Prabowo support Danantara dan buktiin pengembangan teknologi itu penting banget,presiden prabowo support danantara buktiin kembang teknologi banget,1,1,True
Kamu harus tahu. Danantara dapat membuat ekosistem investasi tinggi dan membuat ekonomi negara tumbuh. Dukung terus Program Danantara. #Danantara #ManfaatDanantara #DukungDanantara #DanantaraIndonesia https://t.co/dbZjMVfCxM,danantara ekosistem investasi ekonomi negara tumbuh dukung program danantara danantara manfaatdanantara dukungdanantara danantaraindonesia,1,1,True
Daripada ngomen bensin nya yang korup inimah lebih ke upaya perhatian masyarakat dari Danantara Lihat timingnya pas banget abis Danantara launching. Emang kalau kebusukan yang gede harus ditutupin kebusukan yang jauh lebih gede lagi apakah selama ini kasus tuh banyak tapi....,ngomen bensin nya korup inimah upaya perhati masyarakat danantara lihat timingnya pas banget abis danantara launching emang busuk gede ditutupin busuk gede tuh,0,0,True
@JedTeguh03 Hebat banget Presiden Prabowo dukung Danantara semoga dunia usaha lokal tambah eksis,hebat banget presiden prabowo dukung danantara moga dunia usaha lokal eks,1,1,True
Inilah yang Terjadi Jika Indonesia Bubar Versi A.I Grok 3 ___ Kejagung Pertamax Pertamina Pertalite BUMN Danantara SPBU #HasilUjiLabBBM #RonaldinhoDiShopee https://t.co/YNFoiDj0Wj,indonesia bubar versi ai grok 3 jagung pertamax pertamina pertalite bumn danantara spbu hasilujilabbbm ronaldinhodishopee,0,0,True
@dailyanakkost @tanyarlfes Danantara otw top 1 jadi GOAT nya liga gk ada yang bakal bisa menggeser posisi Danantara liga lain aja belum tentu bisa menyainginya seenggaknya kita punya GOAT di Indonesia ini ingat kata Prabowo kita itu bangsa besar masa' gk ada GOAT nya kurang paten itu ,danantara otw top 1 goat nya liga gk geser posisi danantara liga aja saing enggak goat indonesia prabowo bangsa gk goat nya paten,0,0,True
UI/UX NYA DANANTARA . PADAHAL DUITNYA UDH SEGEDE ITU,uiux nya danantara duit udh gede,0,0,True
Mari kita dukung Danantara agar Indonesia semakin disegani di kancah internasional sebagai negara yang maju dalam bidang teknologi digital. #IndonesiaDiseganiDigital #Danantara https://t.co/rI5JkajSO9,mari dukung danantara indonesia segani kancah internasional negara maju bidang teknologi digital indonesiadiseganidigital danantara,1,1,True
@Boediantar4 Biasa ini mah.. persiapan pemilu 2029 butuh dana yg besuarrrr.. padahal Danantara ga ada di Program Capres ataupun RAPBN.. kejadiannya model² Proyek IKN dan Kereta Woos.. tau² pengen punya Proyek Dana besar buat Pencitraan tapi ngawur.. ga ada penelitian yg mendalam,mah siap milu 2029 butuh dana yg besuarrrr danantara ga program capres rapbn jadi model proyek ikn kereta woos tau ken proyek dana citra ngawur ga teliti yg dalam,0,0,True
Ke Danantara buat riset buku,danantara riset buku,0,0,True
Dukung danantara Indonesia #Danantara https://t.co/lEMtUY53Ec,dukung danantara indonesia danantara,1,1,True
@JedTeguh03 Semoga langkah Presiden Prabowo dukung Danantara bisa dicontoh sama yang lain,moga langkah presiden prabowo dukung danantara contoh,1,1,True
@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @becak50 @ch_chotimah2 @jhonsitorus_19 @kenhans03 @newIding30 @NgkongRoses @PakKarti @S4N_W1B1 Dan akhirnya DUGAAN ku benar merampok dgn dalih membantu dan di jadikan dana talangan duit DANANTARA. emang BANGSATTT.,duga ku rampok dgn dalih bantu jadi dana talang duit danantara emang bangsattt,0,0,True
@prabowo @Gerindra Saya meragukan kata-kata Anda yang akan membasmi korupsi. Lha eks napi koruptor kok dijadikan pegawai di Danantara? Seriuslah... rakyat kecil aja eks napi maling susah cari kerja ini koruptor lho gampang banget jadi pejabat di Danantara. Hebat.,ragu katakata basmi korupsi lha eks napi koruptor jadi pegawai danantara serius rakyat aja eks napi maling susah cari kerja koruptor lho gampang banget jabat danantara hebat,0,0,True
@reaareaa__ Presiden Prabowo selalu punya cara jitu support Danantara dan itu bikin semangat,presiden prabowo jitu support danantara bikin semangat,1,1,True
@DaulatNegeri @AyatMamas @jokowi Ya Jokowi sebagai patron Danantara bisa berbahaya. Kontroversi korupsi dan dinasti politiknya dapat merusak reputasi Danantara yang mengelola aset besar dan butuh integritas tinggi. Meski pengalamannya bisa menarik investor risiko mistrust publik dan tantangan operasional,ya jokowi patron danantara bahaya kontroversi korupsi dinasti politik rusak reputasi danantara kelola aset butuh integritas alam tarik investor risiko mistrust publik tantang operasional,0,0,True
@CNNIndonesia @prabowo @alisyarief @tempodotco Presiden telah membentuk Danantara dan itu sangat bagus dan strategis bagi kepentingan pemerintah dan negara.. bukan family office. cc: @Gerindra,presiden bentuk danantara bagus strategis penting perintah negara family office cc,1,1,True
@blue_berets7 Bacooootttt tuh danantara juga impor koruptor dari thailand jadi anggotanya kenapa gak lu bahas? Dasar buzzer anjingggg lu cuma dibayar gak sampe seribu perak per twit tega bener bikin konflik horizontal terus,bacooootttt tuh danantara impor koruptor thailand anggota gak lu bahas dasar buzzer anjingggg lu bayar gak sampe ribu perak twit tega bener bikin konflik horizontal,0,0,True
@LeonPriceleon48 Dukung Danantara karena perubahan dimulai dari satu langkah kecil! #DanantaraMembangunNegri,dukung danantara ubah langkah danantaramembangunnegri,1,1,True
@reaareaa__ Semangat Danantara makin tinggi berkat dukungan Presiden Prabowo bukti nyata negara hadir buat anak muda,semangat danantara berkat dukung presiden prabowo bukti nyata negara hadir anak muda,1,1,True
@prastow kemarin presiden pernah katakan main saham itu gak rasional. sekarang justru beliau yg pertaruhkan uang negara utk dimainkan saham lewat danantara.luar biasa!,kemarin presiden main saham gak rasional beliau yg taruh uang negara utk main saham danantaraluar,0,0,True
@faizalassegaf Kalau demo bersama terjadi...buruh sritex sanken yamaha umkm disekitar pabrik yang mati karena pabrik2 tutup daerah yang kosong brandkas-nya karena effisiensi yg ternyata utk danantara mahasiswa dll..bisa parah nih,demo terjadiburuh sritex sanken yamaha umkm sekitar pabrik mati pabrik2 tutup daerah kosong brandkasnya effisiensi yg utk danantara mahasiswa dllbisa parah nih,0,0,True
Lagi rame soal danantara pada mindahin dana tabungan dari bank bumn. Kalo kaya gitu kira2 mending alihkan dana ke bank swasta atau ke weverse shop ya?,rame danantara mindahin dana tabung bank bumn kalo kaya gitu kira2 mending alih dana bank swasta weverse shop ya,0,0,True
@ekokuntadhi1 Dan presiden @prabowo pura pura amnesia yg katanya danantara tidak ada nepotisme apalagi koncoisme cuma titipanisme doang kan pak ?!,presiden pura pura amnesia yg danantara nepotisme koncoisme titipanisme doang,0,0,True
@LeonPriceleon48 Jadilah bagian dari perubahan bersama Danantara! #DanantaraMembangunNegri,ubah danantara danantaramembangunnegri,1,1,True
@JedTeguh03 Presiden Prabowo support Danantara jadi inspirasi buat mendorong startup lain untuk maju,presiden prabowo support danantara inspirasi dorong startup maju,1,1,True
Dukung Program Danantara untuk kemajuan investasi #Danantara #ManfaatDanantara #DukungDanantara #DanantaraIndonesia https://t.co/LWidtRHm99,dukung program danantara maju investasi danantara manfaatdanantara dukungdanantara danantaraindonesia,1,1,True
SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI ï¸ Masih banyak salah seperti pendirian Danantara ï¸ Acap berkata kasar dan mengucapkan Ndasmu Teriring salam dan kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis ,sorry yeeee maaf transparan buat ruu tni salah diri danantara acap kasar ndasmu iring salam hangat penuh raga makan gizi gratis,0,0,True
@FrediRandi4 Kini makin yakin sama visi Presiden Prabowo Danantara dapet dukungan Joint Fund yang mantap abis,visi presiden prabowo danantara dapet dukung joint fund mantap abis,1,1,True
@FrediRandi4 Joint Fund Rp 67 5 T semakin tegaskan kehebatan visi Presiden Prabowo Danantara dan global jadi makin solid,joint fund rp 67 5 t tegas hebat visi presiden prabowo danantara global solid,1,1,True
BPI Danantara dorong investasi yang berdampak nyata bagi masyarakat. #InvestasiUntukRakyat https://t.co/9oIteXt49h,bpi danantara dorong investasi dampak nyata masyarakat investasiuntukrakyat,1,1,True
@JedTeguh03 Presiden Prabowo terus support Danantara makin semangat aja liat kemajuan yang bakalan terjadi,presiden prabowo support danantara semangat aja liat maju,1,1,True
@SasaSasa1559993 @prabowo Apa yang nesti dibaca ?? Lu itu nunjukin bahwa Narasi Gua Bener Si Jokowi (Korup Nomor Dua Dunia rilis OCCRP) jadi dewan Penasehat Danantara,nesti baca lu nunjukin narasi gua bener si jokowi korup nomor dunia rilis occrp dewan nasehat danantara,0,0,True
@GenZNusantara IHSG menunjukkan tren positif pasar ikut optimis. Keberhasilan Danantara dan hasil RUPST Himbara tidak sia-sia,ihsg tren positif pasar optimis hasil danantara hasil rupst himbara siasia,1,1,True
bangga! Danantara mengusung perubahan yang positif https://t.co/lgbLlIKmET,bangga danantara usung ubah positif,1,1,True
Pengamat Ekonomi: Danantara Hanya Menguntungkan Orang Kaya. Orang Miskin Terdampak Krisis https://t.co/SVc9lAemnV,amat ekonomi danantara untung orang kaya orang miskin dampak krisis,0,0,True
Danantara jadi fondasi baru tata kelola investasi nasional. Transparan terintegrasi dan berbasis teknologi hadir untuk wujudkan pengelolaan investasi yang optimal demi kemajuan bangsa #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/G4Ke0wuLg7,danantara fondasi tata kelola investasi nasional transparan integrasi bas teknologi hadir wujud kelola investasi optimal maju bangsa bpidanantara pembangunannasional sektorstrategis,1,1,True
@reaareaa__ Dengan support dari Presiden Prabowo Danantara siap jadi game changer nasional,support presiden prabowo danantara game changer nasional,1,1,True
Danantara Tujuan see bagus tapi ini nanti tempatnya para korupsi bersarang aku liat dipenglihatannku para bosq2 nnti akan memperkaya diri dengan berbagai cara bisa meraut banyak duit. Tp aku doakan semoga ini tdk terjadi.,danantara tuju see bagus tempat korupsi sarang liat dipenglihatannku bosq2 nnti kaya raut duit tp doa moga tdk,0,0,True
@FrediRandi4 Bangga dengan Presiden Prabowo mampu dorong Joint Fund kolaborasi Danantara global Rp 67 5 Triliun jasanya luar biasa,bangga presiden prabowo dorong joint fund kolaborasi danantara global rp 67 5 triliun jasa,1,1,True
@JedTeguh03 Support Presiden Prabowo buat Danantara bikin makin semangat inovasi,support presiden prabowo danantara bikin semangat inovasi,1,1,True
Manfaat Danantara Untuk Indonesia https://t.co/Tjd1XL1i2m,manfaat danantara indonesia,1,1,True
@yudhakhel Pada narik duit biar bgga ke danantara,narik duit biar bgga danantara,0,0,True
@thelakeshadow Kolaborasi Danantara punya dampak besar ke depan.,kolaborasi danantara dampak,1,1,True
@narkosun Demi efisiensi katanya padahal namanya efisiensi itu sepaket dgn efektivitas. Efisien tapi jadi gak efektif sama juga boong. Itu sih namanya amputasi. Demi Danantara lembaga investasi terbesar di dunia (konon) budget APBN dipangkas d dialihkan ke mereka. #IndonesiaGelap,efisiensi nama efisiensi paket dgn efektivitas efisien gak efektif boong sih nama amputasi danantara lembaga investasi besar dunia konon budget apbn pangkas d alih indonesiagelap,0,0,True
Yang gini-gini ni mau disuntik danantara auto nguap duitnya wkwk,ginigini ni suntik danantara auto nguap duit wkwk,0,0,True
@JedTeguh03 Presiden Prabowo ngejalanin peran pemimpin dengan dukungan nyata ke Danantara luar biasa,presiden prabowo ngejalanin peran pimpin dukung nyata danantara,1,1,True
@romoatheist @pertamina @KejaksaanRI @prabowo Jangan salahkan rakyat tak percaya DANANTARA krn dewan pengawas dan penasehatnya ada orang2 yg sama di Pertamina,salah rakyat percaya danantara krn dewan awas nasehat orang2 yg pertamina,0,0,True
@dee__1209 @kenhans03 Pengalihan issue danantara bang,alih issue danantara bang,0,0,True
Setelah ini jadi bagian dari pengelola danantara #DanantaraKonspirasiJahat #IndonesiaGelap,kelola danantara danantarakonspirasijahat indonesiagelap,0,0,True
@txtdrimedia Masih mau percaya danantara? Liat ini ,percaya danantara liat,0,0,True
Pak @prabowo perlu diingatkan... Guru Besar Manajemen Perusahaan di Unair Bicara Danantara: Ini Ganjil https://t.co/jLjqmKKhbD,guru manajemen usaha unair bicara danantara ganjil,0,0,True
@Dsinathrya Semu di suguhi pengalihan isu danantara #indonesiagelap #terusberisik #lawanajadulu #daruratindonesia #revolusisampaiberhasil #TolakDanantara #shameonuprabowo #AdiliJokowiHargaMati #gibrankangsusu,semu suguh alih isu danantara indonesiagelap terusberisik lawanajadulu daruratindonesia revolusisampaiberhasil tolakdanantara shameonuprabowo adilijokowihargamati gibrankangsusu,0,0,True
@faizalassegaf Kayak gitu mau dijadikan pengawas Danantara pulak tuh.? ,kayak gitu jadi awas danantara pulak tuh,0,0,True
@reaareaa__ Visi Presiden Prabowo yang support Danantara patut diacungi jempol teruskan,visi presiden prabowo support danantara patut acung jempol terus,1,1,True
Menohok sekali postingan Dewan Penasihat Danantara yg ngundurin diri ini. https://t.co/xHyUXsJgoJ,tohok postingan dewan nasihat danantara yg ngundurin,0,0,True
"Tunggu itu tulisan rekret lagi? Lagi? Mau ngapain lagi? Efisiensi katanya. Noh phk &amp; perusahaan tutup di carikan solusinya cara ngatasi baru juga selesai hari ini mau main rekret- rekret lagi. Hambur- hamburkan anggaran. Tambah danantara &amp; bank emas udahlah mau garong rakyat https://t.co/GEDxurAwvm,tunggu tulis rekret ngapain efisiensi noh phk usaha tutup cari solusi ngatasi selesai main rekret rekret hambur hambur anggar danantara bank emas udahlah garong rakyat,0,0,True"
@tekarok007 lha gak penting Danantara....sekarang semua rakyat tertipu yang isi pertamax anjing.,lha gak danantarasekarang rakyat tipu isi pertamax anjing,0,0,True
@FrediRandi4 Presiden Prabowo dorong kolaborasi global Joint Fund Rp 67 5 T hasil konkret Danantara untuk kemajuan bersama,presiden prabowo dorong kolaborasi global joint fund rp 67 5 t hasil konkret danantara maju,1,1,True
@GenZNusantara Hebat! BPI Danantara siap transformasi ekonomi yuk kita semangat ikuti arus positif,hebat bpi danantara transformasi ekonomi yuk semangat ikut arus positif,1,1,True
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bikin karya anak bangsa makin diakui,dukung presiden prabowo danantara bikin karya anak bangsa aku,1,1,True
@KangManto123 pak @prabowo sampeyan bukannya fokus ngejar maling sampeyan malah bikin Lahan agar maling2 bekerja ... DANANTARA adalah lahan Hijau,sampeyan fokus ngejar maling sampeyan bikin lahan maling2 danantara lahan hijau,0,0,True
@browgenius Tahun 2030: Tempat ini dulunya bekas kantor danantara,2030 dulunya bekas kantor danantara,0,0,True
bukan pengalihan isu pada kenyaataan nya semua penting danantara pertamax pagarlaut semua penting'penting untuk jadi beban pikiran',alih isu kenyaataan nya danantara pertamax pagarlaut pentingpenting beban pikir,0,0,True
CEO Danantara Tegaskan Investasi Dilakukan Secara Transparan dan Hati-hati https://t.co/pdUGom6b83,ceo danantara tegas investasi transparan hatihati,1,1,True
@GenZNusantara Pasar sumringah IHSG menguat. Kejelasan Danantara dan kesuksesan RUPST Himbara melambungkan optimisme,pasar sumringah ihsg kuat jelas danantara sukses rupst himbara lambung optimisme,1,1,True
@KangManto123 Dia tahu danantara itu terasi bau bau sedap tapi apek..,danantara terasi bau bau sedap apek,0,0,True
Mendorong inovasi industri: Danantara INA dan Eranet kembangkan investasi hilirisasi nikel. #DanantaraUntukBangsa #InvestasiMasaDepan #IndonesiaMaju https://t.co/ySFeVhEa87,dorong inovasi industri danantara ina eranet kembang investasi hilir nikel danantarauntukbangsa investasimasadepan indonesiamaju,1,1,True
@el_jastip @profesor_saham Bener juga... namanya juga pebisnis pasti maunya cari untung... hati2 aja Danantara,bener nama bisnis mau cari untung hati2 aja danantara,0,0,True
Dampak Positif Danantara #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara https://t.co/2oP5KgzYPV,dampak positif danantara danantara bpidanantara manfaatdanantara dukungdanantara,1,1,True
@Umamsan3 @Saham_fess ga deh bang cukup wait and see aja ga berani tambah muatan. danantara belum jalan aja udh minus segini apalagi nanti kalau danantara gagal,ga deh bang wait and see aja ga berani muat danantara jalan aja udh minus gin danantara gagal,0,0,True
@FrediRandi4 Presiden Prabowo selalu yakin Danantara dan global pasti bisa dengan Joint Fund Rp 67 5 Triliun inspirasi generasi sekarang,presiden prabowo danantara global joint fund rp 67 5 triliun inspirasi generasi,1,1,True
Oligarki Sudah Menguasai Indonesia https://t.co/XV5Ag48eAR itulah kaya ekonom alternatif dalam obrolan di kanal Youtube saya. Mengana Danantara tak kunjung disahkan?,oligarki kuasa indonesia kaya ekonom alternatif obrol kanal youtube ana danantara kunjung sah,0,0,True
Kalo u cewek. Danantara itu ibu mertua u. Negara itu suami u. Jadi 80% penghasilan suami u dititipin ke ibu mertua dikelola sama beliau. Dengan keadaan suami u 11 bersaudara. Hehe.,kalo u cewek danantara mertua u negara suami u 80 hasil suami u dititipin mertua kelola beliau suami u 11 saudara hehe,0,0,True
@GenZNusantara IHSG perkasa investor makin percaya! Danantara dan RUPST Himbara kasih angin segar buat pasar,ihsg perkasa investor percaya danantara rupst himbara kasih angin segar pasar,1,1,True
@FrediRandi4 Berkat Presiden Prabowo Joint Fund Danantara jadi jembatan kemajuan Indonesia ke dunia,berkat presiden prabowo joint fund danantara jembatan maju indonesia dunia,1,1,True
@GenZNusantara Bangkit dan lebih kuat bersama BPI Danantara masa depan cerah ada di depan mata,bangkit kuat bpi danantara cerah mata,1,1,True
@Jateng_Twit Danantara.. nasib nasib.,danantara nasib nasib,0,0,True
@reaareaa__ Kalau udah didukung Presiden Prabowo Danantara pasti jadi sorotan,udah dukung presiden prabowo danantara sorot,1,1,True
Ray Dalam nya gak mau jadi penasihat Danantara. Takut kalau nanti jadi Ray Gedeg. ,ray nya gak nasihat danantara takut ray gedeg,0,0,True
@kegblgnunfaedh Hati2 ini sengaja diungkap utk pengalihan perhatian msyrkt kritik kebijakan pemerintah ats efisiensi pembentukan danantara mkn gratis byknya phk dll. Dulu jg prnh bgini eehh stlh smpai disidangkan di peradilan jaksa penuntutnya main2 menuntut trdkwa akhirny di vonis ringan.,hati2 sengaja ungkap utk alih perhati msyrkt kritik bijak perintah ats efisiensi bentuk danantara mkn gratis byknya phk dll jg prnh bgini eehh stlh smpai sidang adil jaksa tuntut main2 tuntut trdkwa akhirny vonis ringan,0,0,True
Danantara Indonesia: Solusi inovatif dalam pengelolaan aset negara. Dengan langkah yang lebih terarah kita dapat memaksimalkan potensi aset yang selama ini berada di bawah BUMN untuk mendorong pembangunan ekonomi yang lebih maju. https://t.co/AGVZsLlp5n,danantara indonesia solusi inovatif kelola aset negara langkah arah maksimal potensi aset bumn dorong bangun ekonomi maju,1,1,True
@JedTeguh03 Apresiasi penuh buat Presiden Prabowo yang konsisten support Danantara tanpa ragu,apresiasi penuh presiden prabowo konsisten support danantara ragu,1,1,True
Pertamax ini beneran buat ngubur Danantara. Pelakunya ketangkep karena penguasa udah siapin mereka buat jadi kambingnya.. Ahai panggung korupsi di indo ini gede banget ternyata.. Kita idup di antara tumpukan hutang negara.. Sewaktu-waktu tinggal kolaps aja..,pertamax beneran ngubur danantara laku ketangkep kuasa udah siapin kambing ahai panggung korupsi indo gede banget idup tumpu hutang negara sewaktuwaktu tinggal kolaps aja,0,0,True
@GenZNusantara BPI Danantara bakal buka peluang baru buat semua kalangan,bpi danantara buka peluang kalang,1,1,True
@ebe_ganzo @KangManto123 Utk org Indonesia... Pasti taulah dgn pertanyaan ada apa itu oom Si Ray ini biarpun org hebat tp mungkin buta pengetahuan ttg Indonesia Kalo dia kenal Indonesia pasti sejak awal dia ga akan mau gabung danantara ,utk org indonesia tau dgn oom si ray biarpun org hebat tp buta tahu ttg indonesia kalo kenal indonesia ga gabung danantara,0,0,True
Pengelolaan aset negara kini semakin terstruktur dengan Danantara memastikan investasi yang lebih optimal dan daya saing ekonomi yang lebih kuat. https://t.co/7K8i22lgBn,kelola aset negara struktur danantara investasi optimal daya saing ekonomi kuat,1,1,True
very short summary: - petinggi danantara kebal kpk dan bpk - ada di bawah langsung presiden - punya kendali penuh atas bumn dari sdm sampai keseluruhan perusahaan nya - anggaran 1000 triliun - dewan pengawas nya yang sangat questionable (Tony Blair dan Ray Dalio),very short summary petinggi danantara kebal kpk bpk langsung presiden kendali penuh bumn sdm usaha nya anggar 1000 triliun dewan awas nya questionable tony blair ray dalio,0,0,True
@99propaganda Dan Danantara pun dipercayakan oleh Koruptor Asing yg pernah Buron jd bedanya apa Asing versus Asing #oke gas oke gas,danantara percaya koruptor asing yg buron jd beda asing versus asing oke gas oke gas,0,0,True
@GenZNusantara Pasar lagi emosional tinggi. IHSG naik manajemen Danantara jelas dan RUPST Himbara sukses bawa suasana optimis,pasar emosional ihsg manajemen danantara rupst himbara sukses bawa suasana optimis,1,1,True
@V3g3L Ini negara mulai ngeri ngeri sedap belum lagi danantara,negara ngeri ngeri sedap danantara,0,0,True
@GenZNusantara Pasar saham positif IHSG naik! Setelah keputusan di Danantara dan Himbara kasih kabar cerah,pasar saham positif ihsg putus danantara himbara kasih kabar cerah,1,1,True
Superholding BUMN yang memperkuat fondasi pembangunan nasional #Danantara https://t.co/HG5xTEgeA8,superholding bumn kuat fondasi bangun nasional danantara,1,1,True
Burhanuddin Abdullah Jadi Ketua Tim Pakar Danantara: Mantan Koruptor Penghuni Lapas Sukamiskin https://t.co/bBnJM6ED0i #IndonesiaGelap2025,burhanuddin abdullah ketua tim pakar danantara mantan koruptor huni lapas sukamiskin indonesiagelap2025,0,0,True
"Pusing mikirin proker yg dananya kepangkas krn danantara&amp;maksi gratis ditambah dirmh ribut blm lagi essaiku blm selesai kle mantap kali bah isi otakku kali ini patutlah tak mens ,pusing mikirin proker yg dana pangkas krn danantaradanmaksi gratis tambah dirmh ribut blm essaiku blm selesai kle mantap kali bah isi otak kali patut mens,0,0,True"
@TodungLubis 1) Yg berharap Danantara bebas dr Konflik Kepentingan = Kaum NAIF tipikal Org2 yg gemar BER-ILUSI. 2) CEO Danantara = Menteri COO = Wamen Ketua Dewan Pengawas = Menteri Ketua Dewan Pembina = Presiden Penasehat = 2 Mantan Presiden 3) No-2 diatas = bikin MIRIS bg yg BERPIKIR!,1 yg harap danantara bebas dr konflik penting kaum naif tipikal org2 yg gemar ilusi 2 ceo danantara menteri coo wamen ketua dewan awas menteri ketua dewan bina presiden nasehat 2 mantan presiden 3 no2 atas bikin miris bg yg pikir,0,0,True
@GenZNusantara Pasar bersemangat IHSG naik meluncur! Hasil RUPST Himbara dan kejelasan Danantara kasih energi baru,pasar semangat ihsg luncur hasil rupst himbara jelas danantara kasih energi,1,1,True
@Mdy_Asmara1701 Masih belum puas ternyata mereka ini... Danantara gak bisa disentuh KPK maupun BPK. Yg berpotensi besar buat mereka raup tanpa bisa ditindak. Ini lagi.... Adooohhh... Sampai benar benar habis dana kita buat mereka ambil.,puas danantara gak sentuh kpk bpk yg potensi raup tindak adooohhh habis dana ambil,0,0,True
Jika sistem tidak dibenahi secara ekstrim terutama yang berhubungan dengan hukum korupsi jangan harap Indonesia bisa berkembang. Presidennya malah suka membuat program baru yang semakin rawan untuk dikorupsi seperti MBG dan Danantara. ,sistem benah ekstrim hubung hukum korupsi harap indonesia kembang presiden suka program rawan korupsi mbg danantara,0,0,True
@tham878 Danantara ini mengambil deviden2 BUMN plat merah yg dimna BUMN plat merah tsb memiliki utang yg sgt banyak dan kerugian ank perusahaan serta kepemilikan saham diluar pemerintah JGn disamakan dengan Temasek dll berpikir logis isinya aja org pemerintahan semua bukan profesional,danantara ambil deviden2 bumn plat merah yg dimna bumn plat merah tsb milik utang yg sgt rugi ank usaha milik saham luar perintah jgn sama temasek dll pikir logis isi aja org perintah profesional,0,0,True
@GenZNusantara IHSG meningkat kepercayaan investor makin solid. Danantara dan hasil dari RUPST Himbara berperan besar dalam optimisme pasar,ihsg tingkat percaya investor solid danantara hasil rupst himbara peran optimisme pasar,1,1,True
@CNNIndonesia Jangan biarkan anakmu atau menantumu mengisi posisi penting di Danantara ,biar anak menantu isi posisi danantara,0,0,True
@adysufardyrifai @satriohendri 1. Kalau sentimen pasar bisa berubah dalam hitungan jam. Kenapa sejak peluncuran Danantara pasar menerima dengan sentimen negatif. 2. Efisiensi arahnya bukan mengurangi foya² pns. Justru malah mengesampingkan hal penting lain dengan dalih efisiensi. 3. Kita lht next megakorupsi,1 sentimen pasar ubah hitung jam luncur danantara pasar terima sentimen negatif 2 efisiensi arah kurang foya pns samping dalih efisiensi 3 lht next megakorupsi,0,0,True
@JedTeguh03 Presiden Prabowo memang andalan terus topang Danantara,presiden prabowo andal topang danantara,1,1,True
Sesuai arahan Presiden Prabowo Kejagung dan Polri tergabung sebagai Pengawas Danantara #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia @KemenBUMN @TelkomIndonesia https://t.co/VXddCZY79L,sesuai arah presiden prabowo jagung polri gabung awas danantara berita danantara presidenprabowo investasi tepatsolutifindonesia,1,1,True
@GenZNusantara Sekarang investor makin pede dengan hijrahnya IHSG. Semua berkat Danantara dan RUPST Himbara yang hasilnya positif,investor pede hijrah ihsg berkat danantara rupst himbara hasil positif,1,1,True
@GenZNusantara IHSG stabil optimisme meningkat! Hasil positif dari Danantara dan Himbara beri angin segar untuk pasar,ihsg stabil optimisme tingkat hasil positif danantara himbara angin segar pasar,1,1,True
semua kecuali permata. tapi udah saya pindahin ke BCA sih. belum percaya danantara.,kecuali permata udah pindahin bca sih percaya danantara,0,0,True
Ni orang2 pada dijanjiin brapa sih biar nutupin berita danantara?,ni orang2 dijanjiin brapa sih biar nutupin berita danantara,0,0,True
@TedInvestigasi danantara is a globalist vehicle to take away indonesian tax payer money karena Trump (DOGE) stop aliran dana mereka ke USAID WHO dan WEF. butuh dana segar dr negara yg dipimpin oleh pengkhianat corrupt. Konoha jawabannya. Thats why Dewan Pengawas danantara itu Tony fuckin blair,danantara is a globalist vehicle to take away indonesian tax payer money trump doge stop alir dana usaid who wef butuh dana segar dr negara yg pimpin khianat corrupt konoha jawab thats why dewan awas danantara tony fuckin blair,0,0,True
@JedTeguh03 Presiden Prabowo hadir support Danantara bener-bener kasih harapan baru buat generasi muda digital,presiden prabowo hadir support danantara benerbener kasih harap generasi muda digital,1,1,True
Inna lillaahi wa inna ilaihi roji'un. Dana anggaran Disabilitas DISERAHKAN untuk bancakan di Danantara! @prabowo #JokowiPawangPrabowo #JokowiPawangPrabowo https://t.co/I1mKPAWnk8,inna lillaahi wa inna ilaihi rojiun dana anggar disabilitas serah bancak danantara jokowipawangprabowo jokowipawangprabowo,0,0,True
