Text,Text Clean,Label,Predicted Label,Correct;;;
@arifin34533 Ngga ada duitnya tapi maksa bisa jadi sudah disunat buat DANANTARA Sudahlah pak ngga usah terlalu muluk2 batalkan DANANTARA MBG urus saja IKN daripada mangkrak ,Ngga ada duitnya tapi maksa bisa jadi sudah disunat buat DANANTARA Sudahlah pak ngga usah terlalu muluk2 batalkan DANANTARA MBG urus saja IKN daripada mangkrak,0,0,True;;;
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bikin bangga jadi anak Indonesia yang cinta teknologi,Dukungan Presiden Prabowo ke Danantara bikin bangga jadi anak Indonesia yang cinta teknologi,1,1,True;;;
Presiden Prabowo dorong Kerjasama Danantara sukseskan Joint Fund Rp 67 5 Triliun Rupiah. #DanantaraUntukIndonesia https://t.co/v3JrJpG2RI,Presiden Prabowo dorong Kerjasama Danantara sukseskan Joint Fund Rp 67 5 Triliun Rupiah DanantaraUntukIndonesia,1,1,True;;;
Kehadiran danantara membuat inovasi lebih mudah ditemukan dan digerakkan untuk ekonomi #DanantaraBangunNegeri Danantara Terpercaya,Kehadiran danantara membuat inovasi lebih mudah ditemukan dan digerakkan untuk ekonomi DanantaraBangunNegeri Danantara Terpercaya,1,1,True;;;
Danantara dapat merusak reputasi Indonesia di mata investor asing. Investor asing yang melihat ketidakstabilan di sektor keuangan Indonesia mungkin akan ragu untuk menanamkan modal #Danantara #investasimaju #Investasiuntuknegeri #indonesiaemas #dukungdanantara #indonesiaemas2045 https://t.co/DrwFSwNpZ7,Danantara dapat merusak reputasi Indonesia di mata investor asing Investor asing yang melihat ketidakstabilan di sektor keuangan Indonesia mungkin akan ragu untuk menanamkan modal Danantara investasimaju Investasiuntuknegeri indonesiaemas dukungdanantara indonesiaemas2045,0,0,True;;;
@FrediRandi4 Selamat buat Presiden Prabowo Joint Fund Danantara kayak gini bikin Indonesia lebih diperhitungkan,Selamat buat Presiden Prabowo Joint Fund Danantara kayak gini bikin Indonesia lebih diperhitungkan,1,1,True;;;
hmmm in this economy kemaren masih optimis ga nyangka tiba-tiba ada peluncuran danantara //TIBA TIBA// https://t.co/4ph6GAker4,hmmm in this economy kemaren masih optimis ga nyangka tibatiba ada peluncuran danantara TIBA TIBA,0,0,True;;;
@elevenpmkst Benci banget sama antek asing tapi danantara pake Tony Blair. Dikira Tony Blair kelahiran Brebes,Benci banget sama antek asing tapi danantara pake Tony Blair Dikira Tony Blair kelahiran Brebes,0,0,True;;;
@GenZNusantara IHSG stabil optimisme meningkat! Hasil positif dari Danantara dan Himbara beri angin segar untuk pasar,IHSG stabil optimisme meningkat Hasil positif dari Danantara dan Himbara beri angin segar untuk pasar,1,1,True;;;
#Danantara hadir sebagai fondasi baru tata kelola investasi nasional https://t.co/udv3xG4cFJ,Danantara hadir sebagai fondasi baru tata kelola investasi nasional,1,1,True;;;
@KangManto123 Ihsg sudah menurun sebelum ada danantara. Investor asing banyak yg cabut karena nilai rupiahnya yg makin lemah. Percuma saham gaining tapi rupiahnya anjlok engga dapet apa2 mereka,Ihsg sudah menurun sebelum ada danantara Investor asing banyak yg cabut karena nilai rupiahnya yg makin lemah Percuma saham gaining tapi rupiahnya anjlok engga dapet apa2 mereka,0,0,True;;;
@BudiBukanIntel Dalam beberapa tahun kedepan jangan kaget kalau bakal ada kasus Skandal Danantara.,Dalam beberapa tahun kedepan jangan kaget kalau bakal ada kasus Skandal Danantara,0,0,True;;;
@Danantara_ri sangat rentan Conflict of interest tentang kekuasaan lihat pengurusnya kembali saya ingatkan agar @DPR_RI tdk menyetujui ini dan biar #RakyatIndonesia menjadi saksinya. #Mahasiswa #Akademisi #BEMSeindonesia #Aktivis #Ulama #Buruh #Petani #ojol,sangat rentan Conflict of interest tentang kekuasaan lihat pengurusnya kembali saya ingatkan agar tdk menyetujui ini dan biar RakyatIndonesia menjadi saksinya Mahasiswa Akademisi BEMSeindonesia Aktivis Ulama Buruh Petani ojol,0,0,True;;;
@PaltiWest2024 SRITEX di jadikan korban/tumbal di PEMERINTAHAN @prabowo.. demi DANANTARA mereka harus menumbalkan perusahaan industri untuk bilang penghematan biaya subsidi.. masa sekian lama hidup dari subsidi.. omongkosong @gibran_tweet..,SRITEX di jadikan korbantumbal di PEMERINTAHAN demi DANANTARA mereka harus menumbalkan perusahaan industri untuk bilang penghematan biaya subsidi masa sekian lama hidup dari subsidi omongkosong,0,0,True;;;
Pembentukan BPI Danantara merupakan hal positif karena diharapkan dapat mengkapitalisasi kinerja Pertamina ke depan. https://t.co/gVk0bsefK1,Pembentukan BPI Danantara merupakan hal positif karena diharapkan dapat mengkapitalisasi kinerja Pertamina ke depan,1,1,True;;;
SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI ï¸ Masih banyak salah seperti pendirian Danantara ï¸ Acap berkata kasar dan mengucapkan Ndasmu ,SORRY YEEEE Maafkan diri ini bila belum setransparan pembuatan RUU TNI Masih banyak salah seperti pendirian Danantara Acap berkata kasar dan mengucapkan Ndasmu,0,0,True;;;
@Uki23 Bersih2 apaan... Malahan bikin pemborosan tambahan anggaran ratusan miliar utk setup Danantara yg masih questionable...,Bersih2 apaan Malahan bikin pemborosan tambahan anggaran ratusan miliar utk setup Danantara yg masih questionable,0,0,True;;;
Danantara hadir dengan strategi investasi yang terarah transparansi tinggi dan birokrasi yang efisien. Tujuannya jelas: dorong pertumbuhan ekonomi berkelanjutan demi Indonesia yang lebih maju! #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/0MNsu6NL6T,Danantara hadir dengan strategi investasi yang terarah transparansi tinggi dan birokrasi yang efisien Tujuannya jelas dorong pertumbuhan ekonomi berkelanjutan demi Indonesia yang lebih maju InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
DANANTARA PROYEK UTAMANYA #DanantaraKonspirasiJahat #IndonesiaGelap,DANANTARA PROYEK UTAMANYA DanantaraKonspirasiJahat IndonesiaGelap,0,0,True;;;
@FrediRandi4 Karena kolaborasi Danantara dan global harapan Presiden Prabowo buat Indonesia maju makin terang,Karena kolaborasi Danantara dan global harapan Presiden Prabowo buat Indonesia maju makin terang,1,1,True;;;
Jaminannya hanya kebesaran nama Prabowo. Masa sih di usia senja masih akan terbenam dosa Danantara? Sebuah 'hil yang mustahal'.,Jaminannya hanya kebesaran nama Prabowo Masa sih di usia senja masih akan terbenam dosa Danantara Sebuah hil yang mustahal,0,0,True;;;
@GenZNusantara BPI Danantara = milestone penting menuju industrialisasi dan transisi energi kece,BPI Danantara milestone penting menuju industrialisasi dan transisi energi kece,1,1,True;;;
@JedTeguh03 Presiden Prabowo tunjukin komitmen buat majukan Danantara,Presiden Prabowo tunjukin komitmen buat majukan Danantara,1,1,True;;;
@XC1R3NG @prabowo Apa apa salahin asing pas ngurus danantara pake asing..Koruptor lagi.. Apes bener nih negara,Apa apa salahin asing pas ngurus danantara pake asingKoruptor lagi Apes bener nih negara,0,0,True;;;
eh tpi asdp tu bumn bukan? klo iya mesti abis ini yg ngelola jadi danantara yok bumn apalagi abis ini yg kena kasus korup disappointed but not surprised wkwk,eh tpi asdp tu bumn bukan klo iya mesti abis ini yg ngelola jadi danantara yok bumn apalagi abis ini yg kena kasus korup disappointed but not surprised wkwk,0,0,True;;;
@FrediRandi4 Danantara optimis soal masa depan bareng Joint Fund semua berkat dorongan Presiden Prabowo yang inspiratif,Danantara optimis soal masa depan bareng Joint Fund semua berkat dorongan Presiden Prabowo yang inspiratif,1,1,True;;;
@GenZNusantara Penggerak ekonomi baru BPI Danantara tunjukkan arah tepat,Penggerak ekonomi baru BPI Danantara tunjukkan arah tepat,1,1,True;;;
Rosan: BPI Danantara Dibiayai Dividen BUMN Bukan Dana Bank https://t.co/GalAUM44Cu,Rosan BPI Danantara Dibiayai Dividen BUMN Bukan Dana Bank,1,1,True;;;
@Piyusaja2 @aniesbaswedan mereka lagi main negara-negaraan. dibelakang layar berbagi duit konsesi tambang kebun migas proyek danantara dst sampai ,mereka lagi main negaranegaraan dibelakang layar berbagi duit konsesi tambang kebun migas proyek danantara dst sampai,0,0,True;;;
@reaareaa__ Presiden Prabowo peka dan dukung Danantara langkah penting buat era digital Indonesia,Presiden Prabowo peka dan dukung Danantara langkah penting buat era digital Indonesia,1,1,True;;;
@enoliska_ Bersih-bersih tapi kok Danantara dikasih ke koruptor? Itu bersih-bersih rumah lama terus naroh tai di rumah baru?,Bersihbersih tapi kok Danantara dikasih ke koruptor Itu bersihbersih rumah lama terus naroh tai di rumah baru,0,0,True;;;
@GenZNusantara Pasar bangkit berkat penguatan IHSG. Kinerja positif dari RUPST Himbara dan Danantara berkontribusi,Pasar bangkit berkat penguatan IHSG Kinerja positif dari RUPST Himbara dan Danantara berkontribusi,1,1,True;;;
@madinaarifahh Kak jujur gue juga masih mikir ini tuh pengalihan isu danantara krn timingnya terlalu 'pas' untuk kasusnya keluar ,Kak jujur gue juga masih mikir ini tuh pengalihan isu danantara krn timingnya terlalu pas untuk kasusnya keluar,0,0,True;;;
@LeonPriceleon48 Danantara mengajak kita semua untuk bergerak demi Indonesia! #DanantaraMembangunNegri,Danantara mengajak kita semua untuk bergerak demi Indonesia DanantaraMembangunNegri,1,1,True;;;
@novearthe Abis ngobrol sama paksu hampir 80% pejabat direksi sebuah bumn telekomunikasi out setelah RUPS dan setelah bumn ini masuk danantara. Antara udh tau bakal ga beres atau dpt pressure target gak ngotak wkwkwk,Abis ngobrol sama paksu hampir 80 pejabat direksi sebuah bumn telekomunikasi out setelah RUPS dan setelah bumn ini masuk danantara Antara udh tau bakal ga beres atau dpt pressure target gak ngotak wkwkwk,0,0,True;;;
danantara jadi solusi ampuh buat ekonomi lebih baik https://t.co/d7mpiwSrbt,danantara jadi solusi ampuh buat ekonomi lebih baik,1,1,True;;;
Danantara memiliki peran penting dalam rangka membawa Indonesia menyongsong ekonomi baru yang semakin resilien. #DanantaraUntukBangsa #InvestasiMasaDepan #IndonesiaMaju https://t.co/oBTTlZQuaD,Danantara memiliki peran penting dalam rangka membawa Indonesia menyongsong ekonomi baru yang semakin resilien DanantaraUntukBangsa InvestasiMasaDepan IndonesiaMaju,1,1,True;;;
@OggyZilly43173 @detikcom @kompascom Dengan Danantara potensi ekonomi Indonesia bisa lebih berkembang dan lebih banyak lapangan kerja tercipta,Dengan Danantara potensi ekonomi Indonesia bisa lebih berkembang dan lebih banyak lapangan kerja tercipta,1,1,True;;;
@reaareaa__ Beruntung banget Danantara punya Presiden Prabowo yang selalu support penuh,Beruntung banget Danantara punya Presiden Prabowo yang selalu support penuh,1,1,True;;;
Thaksin jadi Dewan Penasihat Danantara. THAKSIN. JADI. DEWAN. PENASIHAT. DANANTARA.,Thaksin jadi Dewan Penasihat Danantara THAKSIN JADI DEWAN PENASIHAT DANANTARA,0,0,True;;;
@GenZNusantara IHSG menguat terus kepercayaan investor makin naik juga. Kejelasan dari Danantara dan hasil positif RUPST Himbara bikin happy,IHSG menguat terus kepercayaan investor makin naik juga Kejelasan dari Danantara dan hasil positif RUPST Himbara bikin happy,1,1,True;;;
Ray Dalio mengundurkan diri dari Lingkaran setan Danantara. Dan sepertinya sudah paham seluk beluk daleman sistemnya Danantara. Isinya penuh dengan polemik dan sarat dengan problematik terselubung.,Ray Dalio mengundurkan diri dari Lingkaran setan Danantara Dan sepertinya sudah paham seluk beluk daleman sistemnya Danantara Isinya penuh dengan polemik dan sarat dengan problematik terselubung,0,0,True;;;
@BarisanPemudaRI MBG akan jadi program gagal terlalu dipaksakan. Realita saja duit ngga ada paksain pakai APBN ujungnya efisiensi tapi roda ekonomi jadi ngga berputar. Belum lagi DANANTARA kok malah dimodalin pakai APBN yg sudah cekak masih disunat juga. Ngga logis,MBG akan jadi program gagal terlalu dipaksakan Realita saja duit ngga ada paksain pakai APBN ujungnya efisiensi tapi roda ekonomi jadi ngga berputar Belum lagi DANANTARA kok malah dimodalin pakai APBN yg sudah cekak masih disunat juga Ngga logis,0,0,True;;;
@reaareaa__ Bangga banget Presiden Prabowo ikut support Danantara langkah maju banget buat ekosistem teknologi di Indonesia,Bangga banget Presiden Prabowo ikut support Danantara langkah maju banget buat ekosistem teknologi di Indonesia,1,1,True;;;
Danantara: Investasi Strategis untuk Masa Depan Indonesia yang Lebih Maju #DanantaraUntukBangsa #InvestasiMasaDepan #IndonesiaMaju https://t.co/RgDCercj5f,Danantara Investasi Strategis untuk Masa Depan Indonesia yang Lebih Maju DanantaraUntukBangsa InvestasiMasaDepan IndonesiaMaju,1,1,True;;;
Teknologi dan energi bersih jadi fokus investasi masa depan Danantara. #Danantara #InvestasiNasional #BPIDanantara https://t.co/pgD3YXzCk0,Teknologi dan energi bersih jadi fokus investasi masa depan Danantara Danantara InvestasiNasional BPIDanantara,1,1,True;;;
@GenZNusantara Pasar geliat naik investor makin optimis. Kejelasan Danantara dan hasil positif RUPST Himbara jadi andalan,Pasar geliat naik investor makin optimis Kejelasan Danantara dan hasil positif RUPST Himbara jadi andalan,1,1,True;;;
@SasaSasa1559993 @prabowo Apa yang nesti dibaca ?? Lu itu nunjukin bahwa Narasi Gua Bener Si Jokowi (Korup Nomor Dua Dunia rilis OCCRP) jadi dewan Penasehat Danantara,Apa yang nesti dibaca Lu itu nunjukin bahwa Narasi Gua Bener Si Jokowi Korup Nomor Dua Dunia rilis OCCRP jadi dewan Penasehat Danantara,0,0,True;;;
@reaareaa__ Presiden Prabowo udah bener-bener concern sama Danantara bangga banget,Presiden Prabowo udah benerbener concern sama Danantara bangga banget,1,1,True;;;
@JedTeguh03 Bangga liat Presiden Prabowo peduli inovasi anak bangsa kayak Danantara,Bangga liat Presiden Prabowo peduli inovasi anak bangsa kayak Danantara,1,1,True;;;
Udah gak ada marwah nya @prabowo !!! Danantara diisi Yahudi Zionis Laknatullah... Wamakaru Wamakarallah wallahu khoirul makirin,Udah gak ada marwah nya Danantara diisi Yahudi Zionis Laknatullah Wamakaru Wamakarallah wallahu khoirul makirin,0,0,True;;;
Danantara Hadir Untuk Mengelola dan Mengoptimalkan Kekayaan Negara https://t.co/B39ng0JbLX,Danantara Hadir Untuk Mengelola dan Mengoptimalkan Kekayaan Negara,1,1,True;;;
Presiden Prabowo maksimalkan Kerjasama Danantara hadirkan Joint Fund Rp 67 5 Triliun Rupiah. #DanantaraUntukIndonesia https://t.co/OBYmNZeAm5,Presiden Prabowo maksimalkan Kerjasama Danantara hadirkan Joint Fund Rp 67 5 Triliun Rupiah DanantaraUntukIndonesia,1,1,True;;;
@reaareaa__ Persiden Prabowo tunjukin keberpihakan sama Danantara,Persiden Prabowo tunjukin keberpihakan sama Danantara,1,1,True;;;
Kebayang kan gimana busuknya Danantara dan pemerintah kita,Kebayang kan gimana busuknya Danantara dan pemerintah kita,0,0,True;;;
Sebobrok itu negara lu sampe kartu2 korupsi para pejabrut tinggal nunggu instruksi dikeluarin kartunya buat nutup isu yang bikin jelek pemerintah in this case danantara,Sebobrok itu negara lu sampe kartu2 korupsi para pejabrut tinggal nunggu instruksi dikeluarin kartunya buat nutup isu yang bikin jelek pemerintah in this case danantara,0,0,True;;;
@JedTeguh03 Presiden Prabowo nggak setengah-setengah dalam ndorong Danantara inspiratif banget,Presiden Prabowo nggak setengahsetengah dalam ndorong Danantara inspiratif banget,1,1,True;;;
@JedTeguh03 Presiden Prabowo kasih energi positif buat Danantara semoga jadi pemicu lahirnya inovasi-inovasi baru,Presiden Prabowo kasih energi positif buat Danantara semoga jadi pemicu lahirnya inovasiinovasi baru,1,1,True;;;
@barengwarga @neohistoria_id sampai kejang #mahasiswabotol jd #mahasiswakocak lama2 jd #mahasiswakatrok ehhh jadi #mahasiswabebek &amp; kau @neohistoria_id cek dulu DNA mu selamanya gw pantau kita beda pendapat okay tp urusan perjuangan BEDA sekali kalian minta bantuan asing brarti ngk beda Danantara,sampai kejang mahasiswabotol jd mahasiswakocak lama2 jd mahasiswakatrok ehhh jadi mahasiswabebek dan kau cek dulu DNA mu selamanya gw pantau kita beda pendapat okay tp urusan perjuangan BEDA sekali kalian minta bantuan asing brarti ngk beda Danantara,0,0,True;;
Dari MBG hingga Danantara: Mengapa Ahli Menilai Prabowo Tengah Jadikan 'Orang Miskin' Komoditas? https://t.co/rSlzYUDZFZ,Dari MBG hingga Danantara Mengapa Ahli Menilai Prabowo Tengah Jadikan Orang Miskin Komoditas,0,0,True;;;
@reaareaa__ Dukungan Presiden Prabowo ke Danantara bikin karya anak bangsa makin diakui,Dukungan Presiden Prabowo ke Danantara bikin karya anak bangsa makin diakui,1,1,True;;;
Kalo dipikir2 #danantara ini mirip VOC ga sih? Haha,Kalo dipikir2 danantara ini mirip VOC ga sih Haha,0,0,True;;;
@GenZNusantara IHSG ogah turun investor makin getol. Kejelasan di Danantara dan kabar menggembirakan dari RUPST Himbara menguatkan,IHSG ogah turun investor makin getol Kejelasan di Danantara dan kabar menggembirakan dari RUPST Himbara menguatkan,1,1,True;;;
@rgoestama Hidup Danantara &amp; MBG Hidup Jokowi,Hidup Danantara dan MBG Hidup Jokowi,1,1,True;;
Danantara menjadi langkah besar yang berdampak positif bagi pembangunan nasional #Fakta #BPIDanantara #EkonomiKuat #TerusTerang https://t.co/Hzfkln9o5x,Danantara menjadi langkah besar yang berdampak positif bagi pembangunan nasional Fakta BPIDanantara EkonomiKuat TerusTerang,1,1,True;;;
ah kaya ada dampaknya aja? absolutely! gede banget cuk dampaknya paling gamblang adalah minimnya pengawasan dan keseimbangan kekuasaan. liat itu danantara contoh paling nyata dikelola bukan berdasarkan kredibilitas tapi kedekatan dengan ring penguasa,ah kaya ada dampaknya aja absolutely gede banget cuk dampaknya paling gamblang adalah minimnya pengawasan dan keseimbangan kekuasaan liat itu danantara contoh paling nyata dikelola bukan berdasarkan kredibilitas tapi kedekatan dengan ring penguasa,0,0,True;;;
@GenZNusantara BPI Danantara dorong pertumbuhan berkesinambungan juni kilau!,BPI Danantara dorong pertumbuhan berkesinambungan juni kilau,1,1,True;;;
@reaareaa__ Punya Presiden kaya Prabowo yang peduli Danantara Indonesia bakal makin maju,Punya Presiden kaya Prabowo yang peduli Danantara Indonesia bakal makin maju,1,1,True;;;
Demi dpt jabatan di danantara karena tekarok capek nyepong2 sama nyebokin tuannya ga dapat2 jabatan kek si uke cs,Demi dpt jabatan di danantara karena tekarok capek nyepong2 sama nyebokin tuannya ga dapat2 jabatan kek si uke cs,0,0,True;;;
@LeonPriceleon48 Danantara untuk kemajuan ekonomi,Danantara untuk kemajuan ekonomi,1,1,True;;;
BPI Daya Anagata Nusantara (Danantara) resmi diluncurkan oleh Presiden Prabowo Subianto pada Senin (24/2). Danantara merupakan langkah strategis pemerintah dalam mengelola investasi nasional demi kemakmuran rakyat. Laman #infografik: https://t.co/7iHgNIXdOm https://t.co/rt8jrZzyZt,BPI Daya Anagata Nusantara Danantara resmi diluncurkan oleh Presiden Prabowo Subianto pada Senin 242 Danantara merupakan langkah strategis pemerintah dalam mengelola investasi nasional demi kemakmuran rakyat Laman infografik,1,1,True;;;
Tanpa investor asing dan langsung dikelola oleh Indonesia Presiden Prabowo ungkap Danantarabisa diaudit oleh siapapun #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia https://t.co/YqXduVypSk,Tanpa investor asing dan langsung dikelola oleh Indonesia Presiden Prabowo ungkap Danantarabisa diaudit oleh siapapun berita danantara presidenprabowo investasi tepatsolutifindonesia,1,1,True;;;
@OggyZilly43173 @detikcom @kompascom danantara bagus konsepnyaa,danantara bagus konsepnyaa,1,1,True;;;
Makroekonomi nya yakni Dibawanya Industri Padat modal masuk ke Indonesia mengakibatkan Fase Expansi di Emerging market (Indo dan Vietnam). Plus ada peran Danantara yang bakal bantu Likuiditas Udah Ini yang dipegang jadi ga gampang panik saat merah. https://t.co/EOtKML4foN,Makroekonomi nya yakni Dibawanya Industri Padat modal masuk ke Indonesia mengakibatkan Fase Expansi di Emerging market Indo dan Vietnam Plus ada peran Danantara yang bakal bantu Likuiditas Udah Ini yang dipegang jadi ga gampang panik saat merah,1,1,True;;;
@gentayangan79 @NenkMonica Pembela asing koruptor KEPALA OTAK KAU KORUPTOR!! TUH KAU TENGOK DANANTARA!! IMPOR KOURUPTOR!! PRESIDEN TIAP PIDATO ANTI OSANG ASENG!! TAUNYA IMPOR KORUPTOR DARI THAILAND!!,Pembela asing koruptor KEPALA OTAK KAU KORUPTOR TUH KAU TENGOK DANANTARA IMPOR KOURUPTOR PRESIDEN TIAP PIDATO ANTI OSANG ASENG TAUNYA IMPOR KORUPTOR DARI THAILAND,0,0,True;;;
@1toedjoean Danantara nggak cuma mikirin lokal tapi udah main di panggung internasional,Danantara nggak cuma mikirin lokal tapi udah main di panggung internasional,1,1,True;;;
hebat Danantara pejuang energi sbt hdp brsih https://t.co/HGhMWeVqbP,hebat Danantara pejuang energi sbt hdp brsih,1,1,True;;;
@Rocky_Antonie @prabowo Tolol lu danantara aj ad campur tangan asing trus lu kira apbn gk minjem duit asing? Lu gk tau sri mul dpt pinjaman drimana? Wowkowkow goblog kyk fufufafa rakabumi,Tolol lu danantara aj ad campur tangan asing trus lu kira apbn gk minjem duit asing Lu gk tau sri mul dpt pinjaman drimana Wowkowkow goblog kyk fufufafa rakabumi,0,0,True;;;
Penjajahan lewat regulasi tepatnya untuk mencarikan pekerjaan kaum elit oligarki dan komplotan perampok. Bukan hanya uang kehormatan dan moral jg dirampas. Mereka merancang regulasi menikmati hasilnya mengotori dan minta dihormati layaknya berhala. Selamat datang danantara! https://t.co/sMRDehBBLl,Penjajahan lewat regulasi tepatnya untuk mencarikan pekerjaan kaum elit oligarki dan komplotan perampok Bukan hanya uang kehormatan dan moral jg dirampas Mereka merancang regulasi menikmati hasilnya mengotori dan minta dihormati layaknya berhala Selamat datang danantara,0,0,True;;;
@WSTWMYKY Orang asing tidak ada hak ngubah-ngubah Indonesia? Lo tolol kah? Noh presiden Lo ngerekrut orang asing yang bermasalah buat danantara. https://t.co/4YQUn8N5Qt,Orang asing tidak ada hak ngubahngubah Indonesia Lo tolol kah Noh presiden Lo ngerekrut orang asing yang bermasalah buat danantara,0,0,True;;;
Dengan Danantara BUMN menjadi lebih efisien dalam pengelolaan aset dan mengundang banyak investasi masuk akhirnya rakyat sejahtera karena banyak lapangan pekerjaan akan terbentuk. #BPIDanantara #PembangunanNasional #SektorStrategis https://t.co/LDxx0uKm6J,Dengan Danantara BUMN menjadi lebih efisien dalam pengelolaan aset dan mengundang banyak investasi masuk akhirnya rakyat sejahtera karena banyak lapangan pekerjaan akan terbentuk BPIDanantara PembangunanNasional SektorStrategis,1,1,True;;;
@JedTeguh03 Langkah Presiden Prabowo dukung Danantara bikin tambah yakin akan potensi bangsa,Langkah Presiden Prabowo dukung Danantara bikin tambah yakin akan potensi bangsa,1,1,True;;;
@reaareaa__ Prabowo kasih kepercayaan penuh ke Danantara makin solid deh,Prabowo kasih kepercayaan penuh ke Danantara makin solid deh,1,1,True;;;
Kehadiran BPI Danantara perkuat ketahanan ekonomi nasional #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/KrFvAI2ggH,Kehadiran BPI Danantara perkuat ketahanan ekonomi nasional Fakta CekFakta BPIDanantara Ekonomilndonesia TerusTerang,1,1,True;;;
Daya Anagata Nusantara simbol kebangkitan ekonomi! #Danantara #MajuBersama https://t.co/z3Jkxf7zCs,Daya Anagata Nusantara simbol kebangkitan ekonomi Danantara MajuBersama,1,1,True;;;
@GenZNusantara Dorongan BPI Danantara untuk investasi yang visioner bikin semangat kita berkobar,Dorongan BPI Danantara untuk investasi yang visioner bikin semangat kita berkobar,1,1,True;;;
@yudhakhel DANANTARA pertanda awal yg buruk ..,DANANTARA pertanda awal yg buruk,0,0,True;;;
@GenZNusantara IHSG gass pasar makin optimis. Thanks to Danantara yang solid dan hasil yang oke dari RUPST Himbara,IHSG gass pasar makin optimis Thanks to Danantara yang solid dan hasil yang oke dari RUPST Himbara,1,1,True;;;
@KangManto123 BUMN tidak pernah ada yg sehat. tapi herannya bukan di benahi tapi malah membuat DANANTARA yg asetnya sampai kuadrilliun. makanya kalau sampai rugi krisis monoter menanti.,BUMN tidak pernah ada yg sehat tapi herannya bukan di benahi tapi malah membuat DANANTARA yg asetnya sampai kuadrilliun makanya kalau sampai rugi krisis monoter menanti,0,0,True;;;
@FrediRandi4 Semakin yakin Indonesia bisa maju apalagi kalo Presiden Prabowo bawa tim kayak Danantara,Semakin yakin Indonesia bisa maju apalagi kalo Presiden Prabowo bawa tim kayak Danantara,1,1,True;;;
@JedTeguh03 Dukungan penuh dari Presiden Prabowo untuk Danantara bikin percaya diri makin gede,Dukungan penuh dari Presiden Prabowo untuk Danantara bikin percaya diri makin gede,1,1,True;;;
@blue_berets7 namanya juga tbk donald trump sama xi jinping juga bisa itu invest tempo danantara noh isinya orang asing lu diem tai,namanya juga tbk donald trump sama xi jinping juga bisa itu invest tempo danantara noh isinya orang asing lu diem tai,0,0,True;;;
Kritik Danantara tidak seindah janji kampanye Lihat video 明里! #TikTok https://t.co/OwK05DYPSN,Kritik Danantara tidak seindah janji kampanye Lihat video TikTok,0,0,True;;;
pagar laut kena rayap melon abis digigit tikus danantara terbang bersayap bensin dioplos manusia rakus #indonesiaginiamat,pagar laut kena rayap melon abis digigit tikus danantara terbang bersayap bensin dioplos manusia rakus indonesiaginiamat,0,0,True;;;
1. Pertamax tapi isinya bukan 2. Danantara dikumpulin dari motong2 anggaran 3. Disuruh bayar pajak tp Coretax error 4. Tukin ASN 5. Buruh underpaid overworked Mau kabur dicap gak cinta negara walau bodo amat sih lah kondisinya uda distopian.,1 Pertamax tapi isinya bukan 2 Danantara dikumpulin dari motong2 anggaran 3 Disuruh bayar pajak tp Coretax error 4 Tukin ASN 5 Buruh underpaid overworked Mau kabur dicap gak cinta negara walau bodo amat sih lah kondisinya uda distopian,0,0,True;;;
 Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si -_-,Ga sabar nunggu berita korupsi danantara Ye masa kita masyarakat yg sebenarnya punya power cmn kayak jd penonton berita pejabat si,0,0,True;;;
Danantara baik bagi ekonomi Indonesia https://t.co/RT7AXsYMX8,Danantara baik bagi ekonomi Indonesia,1,1,True;;;
@KangManto123 Bukan mundur tapi Danantara yg menolak bekerja sama lagi dgn dia. (Mgkin gitu kali ya narasi klarifikasi danantara ),Bukan mundur tapi Danantara yg menolak bekerja sama lagi dgn dia Mgkin gitu kali ya narasi klarifikasi danantara,0,0,True;;;
Danantara trus pertamina trus apalagi besok? Apakah negara ini isinya hanya penuh dengan orang-orang yang egois yang hanya ingin memenuhi kantongnya saja?? Kemana yang tukang kritik pemerintah pada era lalu? #IndonesiaGelap #IndonesiaGelap2025 #DarkIndonesia,Danantara trus pertamina trus apalagi besok Apakah negara ini isinya hanya penuh dengan orangorang yang egois yang hanya ingin memenuhi kantongnya saja Kemana yang tukang kritik pemerintah pada era lalu IndonesiaGelap IndonesiaGelap2025 DarkIndonesia,0,0,True;;;
@GenZNusantara IHSG menggeliat naik investor makin percaya. Kejelasan Danantara dan hasil RUPST Himbara memberi semangat baru,IHSG menggeliat naik investor makin percaya Kejelasan Danantara dan hasil RUPST Himbara memberi semangat baru,1,1,True;;;
Uang zakaymt pun akan dirampok oleh Prabowo menggunakan instrumen perampok yang dilindungi Undang-Undang bernama Danantara,Uang zakaymt pun akan dirampok oleh Prabowo menggunakan instrumen perampok yang dilindungi UndangUndang bernama Danantara,0,0,True;;;
@profesor_saham danantara emng aneh pak. Dah bener cabut,danantara emng aneh pak Dah bener cabut,0,0,True;;;
