Text,Text Clean,Label,Predicted Label,Correct;;;
@GenZNusantara Dengan BPI Danantara pertumbuhan ini adalah awal dari perubahan ekonomi yang lebih baik. Fight on!,Dengan BPI Danantara pertumbuhan ini adalah awal dari perubahan ekonomi yang lebih baik Fight on,1,1,True;;;
bangga! Danantara mengusung perubahan yang positif https://t.co/lgbLlIKmET,bangga Danantara mengusung perubahan yang positif,1,1,True;;;
Visi misi Danantara https://t.co/s5Xge7h8mZ,Visi misi Danantara,2,2,True;;;
Danantara menjawab tantangan masa depan lewat pengelolaan aset negara yang efisien #Danantara #KerjaSamaDanantara #InvestasiDanantara #DukungDanantara https://t.co/3j9jW8q3O9,Danantara menjawab tantangan masa depan lewat pengelolaan aset negara yang efisien Danantara KerjaSamaDanantara InvestasiDanantara DukungDanantara,1,1,True;;;
@GenZNusantara Dukung pertumbuhan 8% dengan BPI Danantara semangat gotong royong!,Dukung pertumbuhan 8 dengan BPI Danantara semangat gotong royong,1,1,True;;;
Gak cuma itu Indef juga mengingatkan kalau Danantara gak dikelola dengan profesional bisa-bisa investor asing cabut dan ini bisa bikin pasar makin nggak stabil.,Gak cuma itu Indef juga mengingatkan kalau Danantara gak dikelola dengan profesional bisabisa investor asing cabut dan ini bisa bikin pasar makin nggak stabil,0,0,True;;;
Hashim Djojohadikusumo Harap Ray Dalio Mau Gabung dengan Danantara https://t.co/xihwoer3c7,Hashim Djojohadikusumo Harap Ray Dalio Mau Gabung dengan Danantara,2,2,True;;;
@GenZNusantara Kita raih masa depan yang cerah bareng BPI Danantara optimis bisa!,Kita raih masa depan yang cerah bareng BPI Danantara optimis bisa,1,1,True;;;
gk mau suudzon. tp kalo udh begini gw yakin nih danantara bakal kyk 1mdb tp semoga gk ya walopun....,gk mau suudzon tp kalo udh begini gw yakin nih danantara bakal kyk 1mdb tp semoga gk ya walopun,0,0,True;;;
Sebobrok itu negara lu sampe kartu2 korupsi para pejabrut tinggal nunggu instruksi dikeluarin kartunya buat nutup isu yang bikin jelek pemerintah in this case danantara,Sebobrok itu negara lu sampe kartu2 korupsi para pejabrut tinggal nunggu instruksi dikeluarin kartunya buat nutup isu yang bikin jelek pemerintah in this case danantara,0,0,True;;;
@reaareaa__ Presiden Prabowo bener-bener peka pentingnya inovasi kayak Danantara buat masa depan negeri,Presiden Prabowo benerbener peka pentingnya inovasi kayak Danantara buat masa depan negeri,1,1,True;;;
@romoatheist @DokterTifa @deddysitorus @UGMYogyakarta .dibayar brapa om.. ma jokowi.. Jokowi sekarang duitnya lgi banyak bgt.. Tuh danantara sampe 14 ribu triliun..,dibayar brapa om ma jokowi Jokowi sekarang duitnya lgi banyak bgt Tuh danantara sampe 14 ribu triliun,0,0,True;;;
@profesor_saham Tiga hal Dalio undur diri. perlu perhatian @erickthohir @KemenBUMN yakni 1. iklim tatakelola bumn amburadul sarat korupsi tdk transparansi. 2. kepastian iklim investasi &amp; moneter di indonesia penuh tidak menentu 3. visi yang jauh berbeda antara danantara dan pemangku jabatan.,Tiga hal Dalio undur diri perlu perhatian yakni 1 iklim tatakelola bumn amburadul sarat korupsi tdk transparansi 2 kepastian iklim investasi dan moneter di indonesia penuh tidak menentu 3 visi yang jauh berbeda antara danantara dan pemangku jabatan,0,0,True;;
@phernior harusnya dana nasabah gak diapa2in ya soalnya yg diolah si danantara itu dividen dan masih ada lps juga.. tapi kan kita udah trust issue duluan yak wkwk,harusnya dana nasabah gak diapa2in ya soalnya yg diolah si danantara itu dividen dan masih ada lps juga tapi kan kita udah trust issue duluan yak wkwk,0,0,True;;;
optimis banget sama gebrakan Danantara di sektor energi https://t.co/SYAwmPnr43,optimis banget sama gebrakan Danantara di sektor energi,1,1,True;;;
@reaareaa__ Danantara beruntung banget dapat perhatian sama dukungan langsung dari Presiden Prabowo,Danantara beruntung banget dapat perhatian sama dukungan langsung dari Presiden Prabowo,1,1,True;;;
@KangManto123 Sbg wsrfa awam bila mnilai kredibilitas sbuah prshn tntunya Siapa Pngelolanya (BOD BOC) ; Jjak rekam prestasi baik atau buruk profesionalis me magement dan prospek bisnis kdepan. Klo kelahiran Danantara direspon sepi oleh market artinya ..silahkan nilai,Sbg wsrfa awam bila mnilai kredibilitas sbuah prshn tntunya Siapa Pngelolanya BOD BOC Jjak rekam prestasi baik atau buruk profesionalis me magement dan prospek bisnis kdepan Klo kelahiran Danantara direspon sepi oleh market artinya silahkan nilai,0,0,True;;
BPI Danantara meningkatkan perekonomian #Fakta #CekFakta #UUTNI #TerusTerang https://t.co/oZaFJll8Lg,BPI Danantara meningkatkan perekonomian Fakta CekFakta UUTNI TerusTerang,1,1,True;;;
Korupsi pertamina tiba2 muncul disaat pentingnya isu Danantara dan #IndonesiaGelap . Skema yang sering digunakan penguasa!,Korupsi pertamina tiba2 muncul disaat pentingnya isu Danantara dan IndonesiaGelap Skema yang sering digunakan penguasa,0,0,True;;;
@JedTeguh03 Presiden Prabowo ngejalanin peran pemimpin dengan dukungan nyata ke Danantara luar biasa,Presiden Prabowo ngejalanin peran pemimpin dengan dukungan nyata ke Danantara luar biasa,1,1,True;;;
@GenZNusantara Saat IHSG menguat investor punya alasan kuat buat optimis. Kejelasan dari Danantara dan hasil RUPST Himbara jadi kunci,Saat IHSG menguat investor punya alasan kuat buat optimis Kejelasan dari Danantara dan hasil RUPST Himbara jadi kunci,1,1,True;;;
Ketua Dewan Ekonomi Nasional Luhut Binsar Pandjaitan menanggapi penunjukan mantan Perdana Menteri Inggris Tony Blair sebagai dewan pengawas BP Danantara. Luhut menilai kehadiran Blair dalam struktur BP Danantara merupakan hal positif mengingat rekam jejaknya yang membantu https://t.co/AR62JJ9bWy,Ketua Dewan Ekonomi Nasional Luhut Binsar Pandjaitan menanggapi penunjukan mantan Perdana Menteri Inggris Tony Blair sebagai dewan pengawas BP Danantara Luhut menilai kehadiran Blair dalam struktur BP Danantara merupakan hal positif mengingat rekam jejaknya yang membantu,1,1,True;;;
Nah para buzzer mulai bingung nih mau alasan apa lagi kalo kemarin kan masih bisa ngomong kan ada ray dalio isinya emg org berbakat bukan org ******** masih ada org yg lurus di danantara ,Nah para buzzer mulai bingung nih mau alasan apa lagi kalo kemarin kan masih bisa ngomong kan ada ray dalio isinya emg org berbakat bukan org masih ada org yg lurus di danantara,0,0,True;;;
@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @becak50 @ch_chotimah2 @jhonsitorus_19 @kenhans03 @newIding30 @NgkongRoses @PakKarti @S4N_W1B1 Danantara akan dijual ke China. Indonesia bukan siapa-siapa. https://t.co/wCUlCEA8Um,Danantara akan dijual ke China Indonesia bukan siapasiapa,0,0,True;;;
ojo lali kawal Danantara meski lagi boom berita pertamina,ojo lali kawal Danantara meski lagi boom berita pertamina,2,2,True;;;
@tanyakanrl Danantara Gamma Sukatani Pertamina Efisienshit #IndonesiaGelap,Danantara Gamma Sukatani Pertamina Efisienshit IndonesiaGelap,0,0,True;;;
@GenZNusantara Dari sini kita melihat harapan di depan mata! BPI Danantara adalah jawabannya,Dari sini kita melihat harapan di depan mata BPI Danantara adalah jawabannya,1,1,True;;;
@tempodotco Saya pernah baca Djojohadikusumo hanya merencanakan pengelolaan 5% dari deviden bumn untuk dikelola tapi ini danantara mengelola 100% deviden untuk negara dri bumn dan penguasaan aset dan saham 90%. Bapaknya minta sedikit anaknya ngerampok. Lalu dia bilang dengan niat baik .... https://t.co/DgKKdF3yz3,Saya pernah baca Djojohadikusumo hanya merencanakan pengelolaan 5 dari deviden bumn untuk dikelola tapi ini danantara mengelola 100 deviden untuk negara dri bumn dan penguasaan aset dan saham 90 Bapaknya minta sedikit anaknya ngerampok Lalu dia bilang dengan niat baik,0,0,True;;;
@__AnakKolong @prabowo @setkabgoid INVESTOR GAK ADA YG BODOH .. KALAUPUN ADA INVESTOR YG BODOH DI INDONESIA ITU CUMA ADA DI DANANTARA.,INVESTOR GAK ADA YG BODOH KALAUPUN ADA INVESTOR YG BODOH DI INDONESIA ITU CUMA ADA DI DANANTARA,0,0,True;;;
Danantara jangan lupa bang @JhonSitorus_18 #DanantaraKonspirasiJahat #PertamaxOplosan #PertaminaSarangKoruptor Hanya pengalihan isu aja...,Danantara jangan lupa bang DanantaraKonspirasiJahat PertamaxOplosan PertaminaSarangKoruptor Hanya pengalihan isu aja,0,0,True;;;
@LeonPriceleon48 Dukung Danantara dan jadilah bagian dari inovasi bangsa! #DanantaraMembangunNegri,Dukung Danantara dan jadilah bagian dari inovasi bangsa DanantaraMembangunNegri,1,1,True;;;
@reaareaa__ Berterima kasih banget sama Presiden Prabowo karena konsisten support Danantara,Berterima kasih banget sama Presiden Prabowo karena konsisten support Danantara,1,1,True;;;
@cadoize3 @DS_yantie Itu looh bang.. Nanti kedepannya ada kabar buruk dari SUPER MEGA korupsi ( DANANTARA),Itu looh bang Nanti kedepannya ada kabar buruk dari SUPER MEGA korupsi DANANTARA,0,0,True;;;
Garuda yg super mahal rugi PLN yg monopoli rugi PERTAMINA yg monopoli juga sama rugi terus kita disuruh percaya sama danantara gituuuu .??,Garuda yg super mahal rugi PLN yg monopoli rugi PERTAMINA yg monopoli juga sama rugi terus kita disuruh percaya sama danantara gituuuu,0,0,True;;;
@reaareaa__ Seneng ada Presiden Prabowo yang pro aktif dukung Danantara sampai makin dikenal,Seneng ada Presiden Prabowo yang pro aktif dukung Danantara sampai makin dikenal,1,1,True;;;
@reaareaa__ Dukungan dari Presiden Prabowo buat Danantara jadi booster besar buat kemajuan digital Indonesia,Dukungan dari Presiden Prabowo buat Danantara jadi booster besar buat kemajuan digital Indonesia,1,1,True;;;
@JedTeguh03 Dukungan Presiden Prabowo jadi amunisi baru buat Danantara,Dukungan Presiden Prabowo jadi amunisi baru buat Danantara,1,1,True;;;
@raymondchins Lu percaya @raymondchins ?? Ayolah...bangun lah dr mimpimu nanti di oplos lagi danantara nya,Lu percaya Ayolahbangun lah dr mimpimu nanti di oplos lagi danantara nya,0,0,True;;;
@AyamSegar3 @tekarok007 Thaksin adalah proxy Goldman Sachs. Persyaratan yang mereka minta pastinya uang Danantara adalah uang non-budgeter...!!!! Petinggi kita yang sering mempertanyakan nasionalisme justru jongos gedibal kapitalis...!!!!,Thaksin adalah proxy Goldman Sachs Persyaratan yang mereka minta pastinya uang Danantara adalah uang nonbudgeter Petinggi kita yang sering mempertanyakan nasionalisme justru jongos gedibal kapitalis,0,0,True;;;
Buset ini dari wowo nyalon di 2014 sampe sekarang dipake padahal dia IMPOR KORUPTOR buat ngurus DANANTARA,Buset ini dari wowo nyalon di 2014 sampe sekarang dipake padahal dia IMPOR KORUPTOR buat ngurus DANANTARA,0,0,True;;;
Kamu harus tahu. Danantara dapat membuat ekosistem investasi tinggi dan membuat ekonomi negara tumbuh https://t.co/vb7NPOTQ8J,Kamu harus tahu Danantara dapat membuat ekosistem investasi tinggi dan membuat ekonomi negara tumbuh,1,1,True;;;
Danantara pilar ekonomi Indonesia! ï¸ #Danantara #EkonomiKuat #PertumbuhanEkonomi https://t.co/I8qY51uu8Z,Danantara pilar ekonomi Indonesia Danantara EkonomiKuat PertumbuhanEkonomi,1,1,True;;;
@dheppylovelly Ini momen kita! Ayo bareng-bareng dukung investasi Danantara yang transparan dan berintegritas,Ini momen kita Ayo barengbareng dukung investasi Danantara yang transparan dan berintegritas,1,1,True;;;
@kumparan Konstitusi aja di-obrak-abrik...apalagi cuma Danantara.,Konstitusi aja diobrakabrikapalagi cuma Danantara,0,0,True;;;
@AAlderone Curiga isu murtad ini pengalihan isu oplos Pertamina atau mungkin danantara yg diisi orang² Nepo,Curiga isu murtad ini pengalihan isu oplos Pertamina atau mungkin danantara yg diisi orang Nepo,0,0,True;;;
@GenZNusantara Bersama BPI Danantara perekonomian hijau lebih dekat jadi kenyataan. Optimisme bisa!,Bersama BPI Danantara perekonomian hijau lebih dekat jadi kenyataan Optimisme bisa,1,1,True;;;
@JedTeguh03 Presiden Prabowo kasih kesempatan baru buat Danantara langkah positif untuk negeri,Presiden Prabowo kasih kesempatan baru buat Danantara langkah positif untuk negeri,1,1,True;;;
@reaareaa__ Kegiatan Presiden Prabowo yang selalu dukung Danantara layak dicontoh pemimpin lain,Kegiatan Presiden Prabowo yang selalu dukung Danantara layak dicontoh pemimpin lain,1,1,True;;;
@GenZNusantara 8% di depan mata with BPI Danantara menjadikan Indonesia destinasi investasi yang powerful,8 di depan mata with BPI Danantara menjadikan Indonesia destinasi investasi yang powerful,1,1,True;;;
@tanyakanrl Semua laba bumn disetor ke danantara.,Semua laba bumn disetor ke danantara,2,2,True;;;
fr tho sebenarnya anggarannya ada cuma kedok efisiensi aja supaya ngalir ke danantara,fr tho sebenarnya anggarannya ada cuma kedok efisiensi aja supaya ngalir ke danantara,0,0,True;;;
Miliarder Ray Dalio Batal Masuk Jajaran Dewan Penasihat Danantara? - @KATADATAcoid https://t.co/ZS8Khhqbim,Miliarder Ray Dalio Batal Masuk Jajaran Dewan Penasihat Danantara,2,2,True;;;
@reaareaa__ Bangga punya Presiden Prabowo yang serius dorong kemajuan Danantara,Bangga punya Presiden Prabowo yang serius dorong kemajuan Danantara,1,1,True;;;
Coba ini kurang bejat apa lagi.... Hati hati Danantara,Coba ini kurang bejat apa lagi Hati hati Danantara,0,0,True;;;
@GenZNusantara IHSG menggeliat investor tersenyum lega. Semua berkat kejelasan Danantara dan kabar positif dari RUPST Himbara,IHSG menggeliat investor tersenyum lega Semua berkat kejelasan Danantara dan kabar positif dari RUPST Himbara,1,1,True;;;
@hendrikk168 @Lembayung071 @jokowi acara launching danantara sdh lama wkkwkwwkwk,acara launching danantara sdh lama wkkwkwwkwk,2,2,True;;;
danantara emang jos! Bawa angin segar buat ekonomi kita https://t.co/h0kD3FYHsA,danantara emang jos Bawa angin segar buat ekonomi kita,1,1,True;;;
@GenZNusantara IHSG naik podium bikin rasa pede investor makin solid. Kepastian manajemen Danantara dan hasil manis dari RUPST Himbara,IHSG naik podium bikin rasa pede investor makin solid Kepastian manajemen Danantara dan hasil manis dari RUPST Himbara,1,1,True;;;
@prastow Jangan ngapa2 in deh jangan keluarin program2. Yg ada hentikan aja: mgb danantara belanja militer/polisi yang gk perlu. Focus on the basic things: education healthcare then restructure KPK. Stay far away from the king jangan omon2 gk jelas. That s all from me.,Jangan ngapa2 in deh jangan keluarin program2 Yg ada hentikan aja mgb danantara belanja militerpolisi yang gk perlu Focus on the basic things education healthcare then restructure KPK Stay far away from the king jangan omon2 gk jelas That s all from me,0,0,True;;;
Masa depan ekonomi Indonesia dibangun dari sekarang. Danantara ambil peran lewat investasi strategis demi Indonesia yang tangguh. #Danantara #InvestasiNasional #BPIDanantara,Masa depan ekonomi Indonesia dibangun dari sekarang Danantara ambil peran lewat investasi strategis demi Indonesia yang tangguh Danantara InvestasiNasional BPIDanantara,1,1,True;;;
@Ojol_Slow @tigorsiagian Oh tidak bisa duit danantara buat pejabat bayar utang pakai uang rakyat saja.,Oh tidak bisa duit danantara buat pejabat bayar utang pakai uang rakyat saja,0,0,True;;;
Dengan strategi investasi yang terarah transparan serta didukung oleh birokrasi yang efisien Danantara hadir sebagai katalis pertumbuhan ekonomi berkelanjutan. Komitmen ini membuka peluang yang lebih luas bagi kemajuan Indonesia di masa depan. https://t.co/TdrlUNtR0z,Dengan strategi investasi yang terarah transparan serta didukung oleh birokrasi yang efisien Danantara hadir sebagai katalis pertumbuhan ekonomi berkelanjutan Komitmen ini membuka peluang yang lebih luas bagi kemajuan Indonesia di masa depan,1,1,True;;;
ga yakin sama danantara setelah omon prabowo tentang pendidikan program mbg fasilitas gratis kuliah gratis dsb.,ga yakin sama danantara setelah omon prabowo tentang pendidikan program mbg fasilitas gratis kuliah gratis dsb,0,0,True;;;
Dampak Positif Danantara #Fakta #BPIDanantara #EkonomiKuat #TerusTerang https://t.co/P2YGzsS5jU,Dampak Positif Danantara Fakta BPIDanantara EkonomiKuat TerusTerang,1,1,True;;;
@GenZNusantara Pasar lagi happy karena IHSG menguat. Kita bisa berterima kasih ke Danantara dan RUPST Himbara buat kejelasan dan hasil positifnya,Pasar lagi happy karena IHSG menguat Kita bisa berterima kasih ke Danantara dan RUPST Himbara buat kejelasan dan hasil positifnya,1,1,True;;;
@Boediantar4 Danantara dimulai ,Danantara dimulai,2,2,True;;;
jadi gimana danantara??,jadi gimana danantara,2,2,True;;;
@GenZNusantara IHSG menunjukkan warna cerah dan optimis. Ini semua berkat usaha dari Himbara dan Danantara melalui RUPST,IHSG menunjukkan warna cerah dan optimis Ini semua berkat usaha dari Himbara dan Danantara melalui RUPST,1,1,True;;;
@famajiid Tolong kupas sekalian arti kunjungan PM Singapura November lalu yang dibarengi ramainya pemberitaan soal rencana peresmian berdirinya Danantara. Kenapa peresmian badan pengelola investasi yang konon semirip Temasek ini mendadak dibatalkan?,Tolong kupas sekalian arti kunjungan PM Singapura November lalu yang dibarengi ramainya pemberitaan soal rencana peresmian berdirinya Danantara Kenapa peresmian badan pengelola investasi yang konon semirip Temasek ini mendadak dibatalkan,2,2,True;;;
Kalo dipikir2 #danantara ini mirip VOC ga sih? Haha,Kalo dipikir2 danantara ini mirip VOC ga sih Haha,0,0,True;;;
@FrediRandi4 Akhirnya kerja keras Danantara diakui dunia bangga banget sama visi Presiden Prabowo yang diangkat,Akhirnya kerja keras Danantara diakui dunia bangga banget sama visi Presiden Prabowo yang diangkat,1,1,True;;;
@erickthohir Anda sudah dapat gajih menteri dapat lagi gajih danantara lalu rakyat yg belum dapat pekerjaan di kemanakan dobel2 ,Anda sudah dapat gajih menteri dapat lagi gajih danantara lalu rakyat yg belum dapat pekerjaan di kemanakan dobel2,0,0,True;;;
Investasi dikelola lebih cerdas bersama Danantara. Fondasi kuat untuk ekonomi yang tumbuh dan merata! #SektorStrategis #BPIDanantara #PembangunanNasional https://t.co/70BXvddQEW,Investasi dikelola lebih cerdas bersama Danantara Fondasi kuat untuk ekonomi yang tumbuh dan merata SektorStrategis BPIDanantara PembangunanNasional,1,1,True;;;
@carcur1209 @JhonSitorus_18 Mantan napi korupsi ehh jd pemimpin danantara,Mantan napi korupsi ehh jd pemimpin danantara,0,0,True;;;
@BigAlphaID market aja tau efek danantara itu negatif,market aja tau efek danantara itu negatif,0,0,True;;;
Udate Info lowongan kerja karir Danantara Indonesia #Danantara #job #loker - Cek di: https://t.co/lO5DygN9Yd https://t.co/amd7qXRLXR,Udate Info lowongan kerja karir Danantara Indonesia Danantara job loker Cek di,2,2,True;;;
@gilbhas Ini cuma asbunan gua ya tapi sebegitunya ya DANANTARA diusahakan supaya ilang dari radar. Muncul terus berita beginian setelah resmi DANANTARA diluncurkan artinya cuma satu si mereka setakut itu kalo dipantau terus wkwk,Ini cuma asbunan gua ya tapi sebegitunya ya DANANTARA diusahakan supaya ilang dari radar Muncul terus berita beginian setelah resmi DANANTARA diluncurkan artinya cuma satu si mereka setakut itu kalo dipantau terus wkwk,0,0,True;;;
@reaareaa__ Bersyukur banget punya Presiden Prabowo yang peduli sama kemajuan Danantara,Bersyukur banget punya Presiden Prabowo yang peduli sama kemajuan Danantara,1,1,True;;;
@reaareaa__ Langsung optimis lihat Presiden Prabowo support Danantara semoga ekosistem digital kita semakin kuat,Langsung optimis lihat Presiden Prabowo support Danantara semoga ekosistem digital kita semakin kuat,1,1,True;;;
Usai Diisukan Mundur dari Danantara Ray Dalio Sindir Nepotisme dalam Rekrutmen Kerja https://t.co/qCwnYgQ0dY,Usai Diisukan Mundur dari Danantara Ray Dalio Sindir Nepotisme dalam Rekrutmen Kerja,0,0,True;;;
@tekarok007 NKRI Tapi sabang merauke Tergasai ke Asing. Danantara Uang rakyat Pengawasnya Bule plus Impor Koruptor dari Thailand? . https://t.co/FidSTkwrZi,NKRI Tapi sabang merauke Tergasai ke Asing Danantara Uang rakyat Pengawasnya Bule plus Impor Koruptor dari Thailand,0,0,True;;;
@JedTeguh03 Presiden Prabowo bawa harapan besar buat Danantara semoga bisa bawa perubahan nyata,Presiden Prabowo bawa harapan besar buat Danantara semoga bisa bawa perubahan nyata,1,1,True;;;
@mahimahitai @damemirelle @elodielivreau Bisa-bisanya negara lagi darurat danantara dan mega korupsi kuadriliun masih ada utas beginian,Bisabisanya negara lagi darurat danantara dan mega korupsi kuadriliun masih ada utas beginian,0,0,True;;;
Pembentukan Danantara adalah langkah strategis untuk meningkatkan kinerja dan efisiensi BUMN serta mempercepat pertumbuhan ekonomi nasional. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/OMYobXdcrE,Pembentukan Danantara adalah langkah strategis untuk meningkatkan kinerja dan efisiensi BUMN serta mempercepat pertumbuhan ekonomi nasional DanantaraUntukBangsa BangkitBersamaDanantara DanantaraBangunNegeri,1,1,True;;;
SBY-Jokowi Jadi Penasihat Danantara Pengamat: Prabowo Ingin Mengikutsertakan Mantan Presiden #beritanasional #kamis #SBY #jokowi #DanantaraBangunNegeri #prabowo https://t.co/xBUIiNkgjL,SBYJokowi Jadi Penasihat Danantara Pengamat Prabowo Ingin Mengikutsertakan Mantan Presiden beritanasional kamis SBY jokowi DanantaraBangunNegeri prabowo,2,2,True;;;
@fajarnugros Apaan Beliau aja termasuk salah satu admin komunitas danantara . Cek aja wa nya beliau Admin ke 3 wkwkwk.,Apaan Beliau aja termasuk salah satu admin komunitas danantara Cek aja wa nya beliau Admin ke 3 wkwkwk,2,2,True;;;
@Tulkiyjemm Lengah dikit duit rakyat di Danantara nguap gak jelas,Lengah dikit duit rakyat di Danantara nguap gak jelas,0,0,True;;;
@RioDBruyne @IrwanTamami @chamdanmaullana @unmagnetism Lah gua mah ga bahas itu. Konteks gua itu lagi menyanggah kesoktauan lu bahwa Danantara itu ada badan pengawasnya. Dah itu doang. Gua paling enek kalo ada orang sotoy soalnya. Gua mah ga belain pemerintah ngapain juga belain pemerintah kek gada kerjaan aja.,Lah gua mah ga bahas itu Konteks gua itu lagi menyanggah kesoktauan lu bahwa Danantara itu ada badan pengawasnya Dah itu doang Gua paling enek kalo ada orang sotoy soalnya Gua mah ga belain pemerintah ngapain juga belain pemerintah kek gada kerjaan aja,0,0,True;;;
DANANTARA PROYEK UTAMANYA #DanantaraKonspirasiJahat #IndonesiaGelap,DANANTARA PROYEK UTAMANYA DanantaraKonspirasiJahat IndonesiaGelap,0,0,True;;;
@GenZNusantara Mulai dari sini langkah ke depan semakin jelas bersama BPI Danantara,Mulai dari sini langkah ke depan semakin jelas bersama BPI Danantara,1,1,True;;;
Danantara: Pilar Investasi untuk Pertumbuhan Ekonomi Inklusif: Dengan visi yang jelas Danantara berupaya agar setiap investasi dapat berkontribusi pada pertumbuhan ekonomi yang merata dan inklusif di seluruh Indonesia. #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/s4JPEEusvv,Danantara Pilar Investasi untuk Pertumbuhan Ekonomi Inklusif Dengan visi yang jelas Danantara berupaya agar setiap investasi dapat berkontribusi pada pertumbuhan ekonomi yang merata dan inklusif di seluruh Indonesia InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
@democrazymedia @erickthohir mundurlah kalo gentleman .kan masih ada posisi di PSSI danantara harta anda juga berlimpah jangan nambah dosa digaji dengan keringat rakyat tapi ga capable kerja yg ada bangkrut bumn ditangan anda.,mundurlah kalo gentleman kan masih ada posisi di PSSI danantara harta anda juga berlimpah jangan nambah dosa digaji dengan keringat rakyat tapi ga capable kerja yg ada bangkrut bumn ditangan anda,0,0,True;;;
@OggyZilly43173 @detikcom @kompascom danantara bagus konsepnyaa,danantara bagus konsepnyaa,1,1,True;;;
@RaniKancana Holding danantara membuat Indonesia JD macan asia....,Holding danantara membuat Indonesia JD macan asia,0,0,True;;;
Presiden Prabowo: Generasi mendatang berhak atas pengelolaan investasi yang jujur. #berita #danantara #presidenprabowo #investasi #tepatsolutifindonesia https://t.co/QJkuWJG6pR,Presiden Prabowo Generasi mendatang berhak atas pengelolaan investasi yang jujur berita danantara presidenprabowo investasi tepatsolutifindonesia,1,1,True;;;
@AkbarM777 @99propaganda danantara asingg juga bosku. apakah prabowo ditunggangi?,danantara asingg juga bosku apakah prabowo ditunggangi,0,0,True;;;
@KersaNatia1293 Danantara mengoptimalkan pengelolaan aset negara. #Danantara #BPIDanantara #ManfaatDanantara #DukungDanantara,Danantara mengoptimalkan pengelolaan aset negara Danantara BPIDanantara ManfaatDanantara DukungDanantara,1,1,True;;;
Danantara next,Danantara next,2,2,True;;;
BPI danantara meningkatkan perekonomian indonesia #BPIDanantara https://t.co/LTKr3igESw,BPI danantara meningkatkan perekonomian indonesia BPIDanantara,1,1,True;;;
Telkom Indonesia bertahap dorong kemajuan Danantara gunakan AI #telkomindonesia #bigbox #ai #danantara #artificialintelligence #tepatsolutifindonesia #bumn #elevatingyourfuture @kemenBUMN @telkomindonesia https://t.co/DwUGbk4MBo,Telkom Indonesia bertahap dorong kemajuan Danantara gunakan AI telkomindonesia bigbox ai danantara artificialintelligence tepatsolutifindonesia bumn elevatingyourfuture,1,1,True;;;
@thelakeshadow Bukti bahwa Danantara solid dari dalam.,Bukti bahwa Danantara solid dari dalam,1,1,True;;;
 Danantara dan Visi Investasi Strategis untuk Memperkuat Ekonomi #InvestasiStrategis #EkonomiTumbuh #IndonesiaMaju https://t.co/BOGHm6tvPj,Danantara dan Visi Investasi Strategis untuk Memperkuat Ekonomi InvestasiStrategis EkonomiTumbuh IndonesiaMaju,1,1,True;;;
@GenZNusantara Saatnya ciptakan lapangan kerja baru dan dorong ekonomi bareng BPI Danantara,Saatnya ciptakan lapangan kerja baru dan dorong ekonomi bareng BPI Danantara,1,1,True;;;
Kehadiran BPI Danantara berpotensi memperkuat ketahanan ekonomi nasional #Fakta #CekFakta #BPIDanantara #Ekonomilndonesia #TerusTerang https://t.co/2c31nMX0F1,Kehadiran BPI Danantara berpotensi memperkuat ketahanan ekonomi nasional Fakta CekFakta BPIDanantara Ekonomilndonesia TerusTerang,1,1,True;;;
Ada satu lagi kes mcm 1mdb dkt sana iaitu Danantara. Masalahnya sejibik mcm 1mdb pergi lantik Tony Blair jadi penasihat,Ada satu lagi kes mcm 1mdb dkt sana iaitu Danantara Masalahnya sejibik mcm 1mdb pergi lantik Tony Blair jadi penasihat,0,0,True;;;
@dheppylovelly Salut buat masyarakat Indonesia semua sepakat Investasi Danantara harus jujur dan terbuka,Salut buat masyarakat Indonesia semua sepakat Investasi Danantara harus jujur dan terbuka,1,1,True;;;
Investor kawakan Amerika Serikat (AS) Ray Dalio dikabarkan batal jadi Dewan Penasihat Danantara. https://t.co/VsvG1cKVmm,Investor kawakan Amerika Serikat AS Ray Dalio dikabarkan batal jadi Dewan Penasihat Danantara,2,2,True;;;
@profesor_saham danantara emng aneh pak. Dah bener cabut,danantara emng aneh pak Dah bener cabut,0,0,True;;;
@epic_bro77 Hmmm gimana kalau kita bahas Danantara aja?,Hmmm gimana kalau kita bahas Danantara aja,2,2,True;;;
@dheppylovelly Masyarakat udah siap support Danantara yang transparan dan berintegritas,Masyarakat udah siap support Danantara yang transparan dan berintegritas,1,1,True;;;
Dengan tata kelola yang tepat dan kerjasama internasional Danantara dapat menjadi contoh dana negara yang tak hanya berinvestasi pada aset tapi juga masa depan #BPIDanantara https://t.co/pryqWubl5e,Dengan tata kelola yang tepat dan kerjasama internasional Danantara dapat menjadi contoh dana negara yang tak hanya berinvestasi pada aset tapi juga masa depan BPIDanantara,1,1,True;;;
